time/total_timesteps,time/time_elapsed,rollout/ep_len_mean,time/fps,rollout/ep_rew_mean,rollout/success_rate,time/episodes,rollout/exploration_rate,train/loss,train/n_updates,train/learning_rate
119544,590,6.7,202,-0.09599464999999999,0.58,21520,0.2428880000000001,0.00019859416352119297,57271,0.001
119636,591,6.78,202,-0.01480939999999999,0.62,21530,0.24230533333333348,0.0003464367473497987,57317,0.001
119713,591,6.92,202,-0.026997569999999995,0.62,21540,0.2418176666666666,0.0002714536676649004,57356,0.001
119799,592,6.97,202,-0.032063259999999996,0.62,21550,0.24127300000000007,0.0002053984353551641,57399,0.001
119867,592,7.04,202,-0.013872639999999983,0.63,21560,0.24084233333333338,0.00024305476108565927,57433,0.001
119929,593,7.0,202,0.009788980000000001,0.64,21570,0.24044966666666667,0.0002153178647859022,57464,0.001
120004,593,7.02,202,0.00911478,0.64,21580,0.23997466666666667,0.0001694594684522599,57501,0.001
120079,594,7.19,202,-0.037313679999999995,0.62,21590,0.23949966666666656,0.0003443549503572285,57539,0.001
120159,594,7.42,202,-0.07382447,0.61,21600,0.2389929999999999,0.00018022445146925747,57579,0.001
120215,595,7.4,202,-0.09202154,0.6,21610,0.2386383333333335,0.0003817982506006956,57607,0.001
120295,595,7.51,202,-0.13930325000000005,0.58,21620,0.23813166666666663,0.00023643409076612443,57647,0.001
120362,595,7.26,202,-0.17489443000000005,0.56,21630,0.23770733333333327,0.0001967748103197664,57680,0.001
120400,595,6.87,202,-0.17212464000000005,0.55,21640,0.23746666666666671,0.00039291070424951613,57699,0.001
120506,596,7.07,202,-0.17930498,0.55,21650,0.23679533333333325,0.00012001176946796477,57752,0.001
120579,596,7.12,202,-0.14121511999999997,0.57,21660,0.23633300000000002,0.00023245254124049097,57789,0.001
120617,596,6.88,202,-0.14944847,0.56,21670,0.23609233333333324,0.00019889333634637296,57808,0.001
120681,597,6.77,202,-0.16241247,0.55,21680,0.23568699999999998,0.00018640269991010427,57840,0.001
120724,597,6.45,202,-0.20824398000000002,0.52,21690,0.23541466666666677,0.00020701950415968895,57861,0.001
120801,597,6.42,202,-0.26650411999999996,0.49,21700,0.2349270000000001,0.00014932754856999964,57900,0.001
120851,598,6.36,202,-0.21904854,0.51,21710,0.23461033333333325,0.0002096296229865402,57925,0.001
120913,598,6.18,202,-0.18499823999999998,0.52,21720,0.23421766666666677,0.0001949781144503504,57956,0.001
120969,598,6.07,202,-0.19767241000000002,0.51,21730,0.23386300000000004,0.00022560323122888803,57984,0.001
121054,598,6.54,202,-0.15699662999999997,0.54,21740,0.23332466666666662,0.0002983402810059488,58026,0.001
121112,599,6.06,202,-0.19001814999999997,0.51,21750,0.23295733333333335,0.00045339675853028893,58055,0.001
121186,599,6.07,202,-0.23097925,0.49,21760,0.23248866666666657,0.00022774955141358078,58092,0.001
121260,599,6.43,202,-0.28840697000000004,0.47,21770,0.23202,0.12116498500108719,58129,0.001
121387,600,7.06,202,-0.44695318,0.42,21780,0.2312156666666667,0.07710696011781693,58193,0.001
121480,600,7.56,202,-0.52128013,0.41,21790,0.23062666666666665,0.03224489837884903,58239,0.001
121571,601,7.7,202,-0.45293586,0.45,21800,0.23005033333333336,0.014274515211582184,58285,0.001
121628,601,7.77,202,-0.44058976999999994,0.46,21810,0.22968933333333352,0.006201760843396187,58313,0.001
121719,602,8.06,202,-0.47674774,0.46,21820,0.22911300000000023,0.008459646254777908,58359,0.001
121788,602,8.19,202,-0.48316107,0.46,21830,0.2286760000000001,0.0006455098045989871,58393,0.001
121866,602,8.12,202,-0.52283739,0.44,21840,0.228182,0.00045345514081418514,58432,0.001
121943,603,8.31,202,-0.4919171600000001,0.46,21850,0.22769433333333355,0.0003596682217903435,58471,0.001
122011,603,8.25,202,-0.57067145,0.42,21860,0.22726366666666675,0.00036865362199023366,58505,0.001
122080,603,8.2,202,-0.5109545,0.45,21870,0.22682666666666662,0.00037365290336310863,58539,0.001
122152,604,7.65,202,-0.3326008399999999,0.51,21880,0.2263706666666666,0.0004605074063874781,58575,0.001
122220,604,7.4,202,-0.25537295000000004,0.53,21890,0.22594000000000003,0.0003468218492344022,58609,0.001
122305,604,7.34,202,-0.26886187000000006,0.52,21900,0.2254016666666666,0.0003663803800009191,58652,0.001
122365,605,7.37,202,-0.20396970000000003,0.55,21910,0.22502166666666668,0.0002734579611569643,58682,0.001
122418,605,6.99,202,-0.12637272,0.57,21920,0.22468600000000005,0.00022696616360917687,58708,0.001
122483,606,6.95,202,-0.16393388999999994,0.55,21930,0.22427433333333346,0.00028633890906348825,58741,0.001
122523,606,6.57,202,-0.18491349999999998,0.53,21940,0.22402100000000014,0.00029278002330102026,58761,0.001
122577,606,6.34,202,-0.25763990000000003,0.49,21950,0.22367900000000007,0.00041352995322085917,58788,0.001
122661,607,6.5,201,-0.12642180999999997,0.56,21960,0.22314699999999987,0.00029723893385380507,58830,0.001
122744,607,6.64,201,-0.11287974,0.57,21970,0.22262133333333334,0.00029309914680197835,58871,0.001
122845,608,6.93,201,-0.10953884000000003,0.58,21980,0.22198166666666674,0.0002275592996738851,58922,0.001
122904,608,6.84,201,-0.017247859999999993,0.62,21990,0.22160799999999992,0.0003640489303506911,58951,0.001
122955,609,6.5,201,0.06905895999999999,0.65,22000,0.22128499999999995,0.00019792994135059416,58977,0.001
123031,609,6.66,201,0.056202680000000005,0.65,22010,0.22080366666666684,0.00022613373585045338,59015,0.001
123103,609,6.85,201,0.04569980999999999,0.65,22020,0.22034766666666683,0.00023018594947643578,59051,0.001
123179,610,6.96,201,0.10399418000000002,0.68,22030,0.21986633333333327,0.0002364619285799563,59089,0.001
123255,610,7.32,201,0.10301575999999998,0.69,22040,0.21938500000000016,0.0001844046637415886,59127,0.001
123307,610,7.3,201,0.09875501000000002,0.69,22050,0.21905566666666676,0.00017301723710261285,59153,0.001
123386,611,7.25,201,0.04296348,0.66,22060,0.21855533333333332,0.0001693686645012349,59192,0.001
123460,611,7.16,201,0.031730499999999995,0.65,22070,0.21808666666666676,0.0002852127654477954,59229,0.001
123531,611,6.86,201,0.05238624999999999,0.65,22080,0.21763700000000008,0.00015569223614875227,59265,0.001
123584,612,6.8,201,0.03705659999999999,0.64,22090,0.21730133333333335,0.00018559463205747306,59291,0.001
123661,612,7.06,201,-0.05917000000000003,0.6,22100,0.2168136666666669,0.0001551202149130404,59330,0.001
123729,612,6.98,201,-0.07411245999999996,0.59,22110,0.21638299999999988,0.0001904443633975461,59364,0.001
123815,613,7.12,201,-0.10197346000000002,0.58,22120,0.21583833333333347,0.00019171212625224143,59407,0.001
123900,613,7.21,201,-0.13148851,0.57,22130,0.21529999999999994,0.00029270746745169163,59449,0.001
123983,613,7.28,201,-0.13041292000000004,0.57,22140,0.2147743333333333,0.00019808005890809,59491,0.001
124063,614,7.56,201,-0.12104970000000004,0.58,22150,0.21426766666666663,0.00026003626408055425,59531,0.001
124117,614,7.31,201,-0.12822027000000003,0.57,22160,0.21392566666666668,0.0001967449497897178,59558,0.001
124172,614,7.12,201,-0.12052613999999999,0.57,22170,0.2135773333333334,0.00019263094873167574,59585,0.001
124245,615,7.14,201,-0.15190192000000002,0.56,22180,0.21311500000000005,0.00018499762518331409,59622,0.001
124332,615,7.48,201,-0.15831108999999996,0.57,22190,0.2125640000000002,0.0002501436392776668,59665,0.001
124411,615,7.5,201,-0.14091692999999997,0.58,22200,0.21206366666666676,0.00025974755408242345,59705,0.001
124509,616,7.8,202,-0.14725191999999998,0.59,22210,0.21144300000000005,0.00020544738799799234,59754,0.001
124561,616,7.46,202,-0.14894103999999997,0.58,22220,0.21111366666666664,0.0001412143319612369,59780,0.001
124625,616,7.25,202,-0.09518931000000003,0.6,22230,0.2107083333333334,0.00023308239178732038,59812,0.001
124692,617,7.09,202,-0.04273292000000001,0.62,22240,0.21028400000000003,0.00017966616724152118,59845,0.001
124776,617,7.13,202,-0.003541280000000014,0.64,22250,0.20975199999999994,0.0001942469534697011,59887,0.001
124824,617,7.07,202,0.08254063,0.68,22260,0.20944800000000008,0.00017352170834783465,59911,0.001
124880,618,7.08,202,0.06016511999999999,0.67,22270,0.20909333333333335,0.000146000791573897,59939,0.001
124923,618,6.78,202,0.03690569999999998,0.65,22280,0.20882100000000015,0.00017147940525319427,59961,0.001
124995,618,6.63,202,0.07570444999999999,0.66,22290,0.20836500000000013,9.32417024159804e-05,59997,0.001
125085,618,6.74,202,0.08823292,0.67,22300,0.20779500000000017,0.00017404543177690357,60042,0.001
125153,619,6.44,202,0.09201110000000001,0.66,22310,0.20736433333333337,0.00021652909344993532,60076,0.001
125211,619,6.5,201,0.15390063999999998,0.69,22320,0.206997,0.00013048510299995542,60105,0.001
125289,620,6.64,201,0.12649600000000003,0.68,22330,0.2065030000000001,0.0001526341657154262,60144,0.001
125342,620,6.5,201,0.06854134,0.65,22340,0.20616733333333337,0.00021630160335917026,60170,0.001
125418,621,6.42,201,0.11751019,0.67,22350,0.20568600000000004,0.0003688567958306521,60208,0.001
125495,621,6.71,201,0.056425030000000015,0.65,22360,0.20519833333333337,0.00018567075312603265,60247,0.001
125558,622,6.78,201,0.032228790000000014,0.64,22370,0.20479933333333333,0.00018151255790144205,60278,0.001
125627,622,7.04,201,0.08176416000000003,0.67,22380,0.20436233333333342,0.0002013668417930603,60313,0.001
125704,623,7.09,201,0.05686799,0.66,22390,0.20387466666666665,0.00015455645916517824,60351,0.001
125788,623,7.03,201,0.018748489999999986,0.64,22400,0.20334266666666678,0.00014966930029913783,60393,0.001
125832,623,6.79,201,-0.027080379999999994,0.61,22410,0.20306400000000002,0.0001714492100290954,60415,0.001
125907,624,6.96,201,-0.08111866999999999,0.59,22420,0.20258900000000002,0.0002313205332029611,60453,0.001
125965,624,6.76,201,-0.11114226000000002,0.57,22430,0.20222166666666663,0.0001614931970834732,60482,0.001
126014,624,6.72,201,-0.08940575999999999,0.58,22440,0.20191133333333333,0.0001655228406889364,60506,0.001
126080,624,6.62,201,-0.13086829,0.56,22450,0.2014933333333333,0.00014676635328214616,60539,0.001
126178,625,6.83,201,-0.11576783000000003,0.57,22460,0.2008726666666666,0.00014947638555895537,60588,0.001
126255,625,6.97,201,-0.08074239999999999,0.59,22470,0.20038500000000015,0.00014486958389170468,60627,0.001
126319,626,6.92,201,-0.16382201000000002,0.55,22480,0.19997966666666667,0.00012638585758395493,60659,0.001
126394,626,6.9,201,-0.16760548,0.55,22490,0.19950466666666677,0.00018238813208881766,60696,0.001
126456,626,6.68,201,-0.15632738,0.55,22500,0.19911200000000007,0.00024370590108446777,60727,0.001
126548,627,7.16,201,-0.11848073000000003,0.58,22510,0.19852933333333334,0.00019571252050809562,60773,0.001
126618,627,7.11,201,-0.07263487000000005,0.6,22520,0.1980860000000001,0.00021697059855796397,60808,0.001
126683,627,7.18,201,-0.11896212000000002,0.58,22530,0.1976743333333334,0.00016721680003684014,60841,0.001
126761,628,7.47,201,-0.09245402000000003,0.6,22540,0.1971803333333334,0.00041955511551350355,60880,0.001
126827,628,7.47,201,-0.08602360000000003,0.6,22550,0.19676233333333337,0.0001757222053129226,60913,0.001
126901,628,7.23,201,-0.09849442,0.59,22560,0.1962936666666666,0.00018006910977419466,60950,0.001
126972,628,7.17,201,-0.09550535000000002,0.59,22570,0.1958439999999999,0.00017270050011575222,60985,0.001
127033,629,7.14,201,-0.04462434000000001,0.61,22580,0.19545766666666664,0.0001492428418714553,61016,0.001
127074,629,6.8,201,-0.10645715000000003,0.57,22590,0.19519799999999987,0.00016530833090655506,61036,0.001
127131,629,6.75,201,-0.013884270000000011,0.61,22600,0.19483700000000004,0.00015502789756283164,61065,0.001
127177,629,6.29,201,0.009793320000000012,0.61,22610,0.19454566666666673,0.00018937306595034897,61088,0.001
127234,630,6.16,201,-0.005266710000000016,0.6,22620,0.19418466666666667,0.0001792853290680796,61116,0.001
127282,630,5.99,201,0.062088610000000016,0.63,22630,0.1938806666666668,0.0001845185033744201,61140,0.001
127367,630,6.06,201,0.05119076000000001,0.63,22640,0.19334233333333328,0.00024052489607129246,61183,0.001
127417,631,5.9,201,0.017442879999999994,0.61,22650,0.19302566666666665,0.00013277458492666483,61208,0.001
127476,631,5.75,201,0.02690753000000001,0.61,22660,0.19265200000000016,0.00017851151642389596,61237,0.001
127566,631,5.94,201,-0.026297789999999988,0.59,22670,0.1920820000000002,0.00015059279394336045,61282,0.001
127630,632,5.97,201,-0.011935849999999993,0.6,22680,0.19167666666666672,0.00046165191452018917,61314,0.001
127689,632,6.15,201,0.06164748000000001,0.64,22690,0.1913030000000001,0.0002739056944847107,61344,0.001
127753,632,6.22,201,0.012117490000000014,0.62,22700,0.19089766666666663,0.0005005095736123621,61376,0.001
127846,633,6.69,201,0.00423156,0.63,22710,0.19030866666666657,0.000254011363722384,61422,0.001
127910,633,6.76,201,0.003786900000000014,0.63,22720,0.1899033333333333,0.00016620734822936356,61454,0.001
128005,634,7.23,201,-0.03854914999999999,0.62,22730,0.1893016666666668,0.00024692219449207187,61502,0.001
128075,634,7.08,201,-0.044878869999999994,0.61,22740,0.18885833333333346,0.00016125402180477977,61537,0.001
128139,634,7.22,201,0.03163508000000001,0.65,22750,0.18845299999999998,0.022553127259016037,61569,0.001
128201,635,7.25,201,-0.01164620999999999,0.63,22760,0.18806033333333327,0.026461686939001083,61600,0.001
128288,635,7.22,201,0.05233381999999999,0.66,22770,0.18750933333333353,0.015361800789833069,61643,0.001
128375,636,7.45,201,0.038321930000000004,0.66,22780,0.18695833333333323,0.03678717091679573,61687,0.001
128477,637,7.88,201,-0.01979949000000001,0.65,22790,0.1863123333333333,0.0016582332318648696,61738,0.001
128567,637,8.14,201,0.008239769999999993,0.67,22800,0.18574233333333334,0.010327673517167568,61783,0.001
128636,638,7.9,201,0.003408050000000006,0.66,22810,0.18530533333333343,0.0008632878307253122,61817,0.001
128724,638,8.14,201,-0.055471809999999976,0.64,22820,0.18474800000000002,0.017467087134718895,61861,0.001
128784,638,7.79,201,-0.018117140000000004,0.65,22830,0.1843680000000001,0.0005108184413984418,61891,0.001
128862,639,7.87,201,-0.006476880000000027,0.66,22840,0.18387399999999998,0.006220443639904261,61930,0.001
128923,639,7.84,201,-0.02733145000000002,0.65,22850,0.1834876666666666,0.0026207463815808296,61961,0.001
128977,639,7.76,201,-0.0011473900000000038,0.66,22860,0.18314566666666676,0.0003581128839869052,61988,0.001
129058,640,7.7,201,0.01812954999999999,0.67,22870,0.18263266666666678,0.0003009816282428801,62028,0.001
129154,640,7.79,201,0.061543030000000006,0.69,22880,0.18202466666666672,0.00022553687449544668,62076,0.001
129228,640,7.51,201,0.15518395999999998,0.72,22890,0.18155599999999994,0.0002982192672789097,62113,0.001
129315,641,7.48,201,0.13380471,0.71,22900,0.1810050000000002,0.0002784406242426485,62157,0.001
129382,641,7.46,201,0.11418629,0.7,22910,0.1805806666666666,0.00012639438500627875,62190,0.001
129447,641,7.23,201,0.19327265999999999,0.73,22920,0.18016900000000013,0.00018640079360920936,62223,0.001
129504,642,7.2,201,0.17554667999999998,0.72,22930,0.17980799999999997,0.00022770183568354696,62251,0.001
129585,642,7.23,201,0.19932236999999997,0.73,22940,0.17929499999999998,0.00025939493207260966,62292,0.001
129672,642,7.49,201,0.21162243999999997,0.74,22950,0.17874400000000013,0.0002505895681679249,62335,0.001
129756,643,7.79,201,0.21892886999999997,0.75,22960,0.17821200000000004,0.0001606111036380753,62377,0.001
129852,643,7.94,201,0.18855523,0.74,22970,0.17760399999999998,0.0004617794475052506,62425,0.001
129934,644,7.8,201,0.19781557,0.74,22980,0.17708466666666667,0.0004737662966363132,62466,0.001
130003,644,7.75,201,0.09684451999999996,0.69,22990,0.17664766666666654,0.00029449525754898787,62501,0.001
130071,644,7.56,201,0.13004632999999996,0.7,23000,0.17621700000000007,0.00031246274011209607,62535,0.001
130133,645,7.51,201,0.1142916,0.69,23010,0.17582433333333336,0.0003065476776100695,62566,0.001
130187,645,7.4,201,0.07735598000000002,0.67,23020,0.1754823333333334,0.000548039679415524,62593,0.001
130256,645,7.52,201,0.04871663000000001,0.66,23030,0.17504533333333328,0.000264237925875932,62627,0.001
130312,645,7.27,201,0.0033885099999999956,0.63,23040,0.17469066666666677,0.0002066694141831249,62655,0.001
130398,646,7.26,201,-0.017788439999999996,0.62,23050,0.1741459999999999,0.0002161640877602622,62698,0.001
130467,646,7.11,201,0.009031540000000003,0.63,23060,0.173709,0.00016865892393980175,62733,0.001
130530,646,6.78,201,0.015115129999999985,0.62,23070,0.17330999999999996,0.00023675512056797743,62764,0.001
130599,647,6.65,201,-0.027031229999999993,0.6,23080,0.17287300000000005,0.00018510009977035224,62799,0.001
130669,647,6.66,201,-0.008794240000000016,0.61,23090,0.17242966666666681,0.0001869786938186735,62834,0.001
130733,648,6.62,201,-0.04537820000000001,0.59,23100,0.17202433333333333,0.00018045090837404132,62866,0.001
130784,648,6.51,201,0.021742119999999986,0.62,23110,0.17170133333333326,0.000166432568221353,62891,0.001
130864,649,6.77,201,0.07453136999999997,0.65,23120,0.17119466666666672,0.0001438354520360008,62931,0.001
130916,649,6.6,201,0.12893113,0.67,23130,0.1708653333333333,0.00019551761215552688,62957,0.001
131011,650,6.99,201,0.16829510000000003,0.7,23140,0.1702636666666667,0.00020501298422459513,63005,0.001
131072,650,6.74,201,0.17251072,0.7,23150,0.16987733333333332,0.00021801964612677693,63035,0.001
131126,650,6.59,201,0.15876604000000002,0.69,23160,0.16953533333333348,0.00022372508828993887,63062,0.001
131186,651,6.56,201,0.16312293999999997,0.69,23170,0.16915533333333355,0.0001292794186156243,63092,0.001
131260,651,6.61,201,0.20759549,0.71,23180,0.16868666666666676,0.0002676023868843913,63129,0.001
131333,652,6.64,201,0.22445424000000003,0.72,23190,0.1682243333333333,0.0003022467717528343,63166,0.001
131416,652,6.83,201,0.23644524999999997,0.73,23200,0.16769866666666655,0.00017502496484667063,63207,0.001
131502,652,7.18,201,0.15397981000000002,0.7,23210,0.16715400000000014,0.00019236584194004536,63250,0.001
131573,653,7.09,201,0.07301435,0.66,23220,0.16670433333333345,0.00020417208725120872,63286,0.001
131644,653,7.28,201,0.04246957999999999,0.65,23230,0.16625466666666677,9.721259993966669e-05,63321,0.001
131689,653,6.78,201,-0.01274594000000001,0.61,23240,0.16596966666666668,0.0002009160234592855,63344,0.001
131737,653,6.65,201,-0.04380401000000002,0.59,23250,0.1656656666666667,0.00011959741823375225,63368,0.001
131805,654,6.79,201,-0.050511469999999996,0.59,23260,0.16523500000000002,0.00013277813559398055,63402,0.001
131912,654,7.26,201,-0.041209340000000004,0.61,23270,0.16455733333333333,0.00018558319425210357,63455,0.001
131979,654,7.19,201,-0.018240119999999974,0.62,23280,0.1641330000000002,0.00015791706391610205,63489,0.001
132071,655,7.38,201,0.00037515999999998605,0.63,23290,0.16355033333333346,0.0001811032125260681,63535,0.001
132138,655,7.22,201,0.004297930000000012,0.63,23300,0.16312599999999988,0.00017929494788404554,63568,0.001
132204,656,7.02,201,0.05967638000000001,0.65,23310,0.16270800000000007,0.00023620370484422892,63601,0.001
132290,656,7.17,201,0.09339751,0.67,23320,0.16216333333333321,0.0001516328047728166,63644,0.001
132366,656,7.22,201,0.14674425000000002,0.7,23330,0.1616820000000001,0.00021169029059819877,63682,0.001
132444,657,7.55,201,0.20940045,0.74,23340,0.1611880000000001,0.00014069101598579437,63721,0.001
132509,657,7.72,201,0.24010468,0.76,23350,0.1607763333333334,0.0003165373345836997,63754,0.001
132595,657,7.9,201,0.20609171,0.75,23360,0.16023166666666655,0.0001917880872497335,63797,0.001
132677,658,7.65,201,0.20420405999999997,0.74,23370,0.15971233333333323,0.0001766182977007702,63838,0.001
132765,658,7.86,201,0.17464464999999996,0.73,23380,0.15915500000000005,0.00017992634093388915,63882,0.001
132825,659,7.54,201,0.14261079000000002,0.71,23390,0.1587750000000001,0.00010401791951153427,63912,0.001
132900,659,7.62,201,0.14137737,0.71,23400,0.15829999999999989,0.00021160082542337477,63949,0.001
132976,659,7.72,201,0.09496664999999999,0.69,23410,0.15781866666666677,0.00018663649098016322,63987,0.001
133047,660,7.57,201,0.08201667,0.68,23420,0.1573690000000002,0.00020939501700922847,64023,0.001
133128,660,7.62,201,0.04162300000000001,0.66,23430,0.15685600000000022,0.00017423738609068096,64063,0.001
133211,661,7.67,201,0.042367890000000005,0.66,23440,0.15633033333333346,0.00023719151795376092,64105,0.001
133276,661,7.67,201,0.07003934,0.67,23450,0.15591866666666665,0.00030401433468796313,64137,0.001
133353,661,7.58,201,0.10189784999999998,0.68,23460,0.1554310000000001,0.00021199473121669143,64176,0.001
133462,662,7.85,201,0.10859846000000001,0.69,23470,0.15474066666666664,0.00038751523243263364,64230,0.001
133522,662,7.57,201,0.11942949000000003,0.69,23480,0.1543606666666667,0.00016566802514716983,64260,0.001
133585,663,7.6,201,0.09812122000000001,0.68,23490,0.15396166666666689,0.00018551910761743784,64292,0.001
133654,663,7.54,201,0.06180969,0.66,23500,0.15352466666666675,0.00023758488532621413,64326,0.001
133728,664,7.52,201,0.05852912999999999,0.66,23510,0.1530560000000002,0.0002835000632330775,64363,0.001
133785,664,7.38,201,0.08340905999999998,0.67,23520,0.15269499999999991,0.00013647945888806134,64392,0.001
133864,665,7.36,201,0.06394009999999999,0.66,23530,0.1521946666666667,0.0001672849030001089,64431,0.001
133959,666,7.48,201,0.09227018000000001,0.68,23540,0.1515930000000001,0.00027501193108037114,64479,0.001
134046,666,7.7,201,0.07644276000000001,0.68,23550,0.151042,0.00016465576482005417,64522,0.001
134126,666,7.73,201,0.08939233999999999,0.69,23560,0.15053533333333347,0.00021813964121975005,64562,0.001
134202,667,7.4,201,0.10273015000000002,0.69,23570,0.1500539999999999,0.00022146239643916488,64600,0.001
134268,667,7.46,201,0.0993418,0.69,23580,0.1496360000000001,0.00017455019406042993,64633,0.001
134353,667,7.68,201,0.12982969000000003,0.71,23590,0.14909766666666668,0.00024068626225925982,64676,0.001
134401,668,7.47,201,0.17677145000000002,0.73,23600,0.1487936666666667,0.00036765277036465704,64700,0.001
134463,668,7.35,201,0.20189436,0.74,23610,0.148401,0.00034130964195355773,64731,0.001
134510,668,7.25,201,0.16850806,0.72,23620,0.14810333333333336,0.00029505323618650436,64754,0.001
134583,669,7.19,201,0.1755220999999999,0.72,23630,0.14764100000000013,0.00014528047177009284,64791,0.001
134652,669,6.93,201,0.17494745999999994,0.71,23640,0.147204,0.00014272643602453172,64825,0.001
134697,669,6.51,201,0.15328002,0.69,23650,0.14691900000000002,0.00031082797795534134,64848,0.001
134759,669,6.33,201,0.18773184,0.7,23660,0.14652633333333331,0.00026306434301659465,64879,0.001
134820,670,6.18,201,0.19796615999999997,0.7,23670,0.14614000000000005,0.00021052101510576904,64909,0.001
134901,670,6.33,201,0.23303867999999997,0.72,23680,0.14562700000000006,0.00026591180358082056,64950,0.001
134987,670,6.34,201,0.23369634,0.72,23690,0.1450823333333333,0.00028909798129461706,64993,0.001
135059,671,6.58,201,0.26426851999999995,0.74,23700,0.1446263333333333,0.00018209248082712293,65029,0.001
135133,671,6.7,201,0.3477147599999999,0.78,23710,0.14415766666666674,0.00020261594909243286,65066,0.001
135225,672,7.15,201,0.4026941,0.82,23720,0.14357500000000012,0.0001934906467795372,65112,0.001
135304,672,7.21,201,0.41850099999999996,0.83,23730,0.1430746666666668,0.0001553417823743075,65151,0.001
135368,672,7.16,201,0.37907911999999994,0.81,23740,0.14266933333333343,0.00014205873594619334,65183,0.001
135443,673,7.46,201,0.36470557,0.81,23750,0.1421943333333332,0.00030202200287021697,65221,0.001
135521,673,7.62,201,0.33587111999999997,0.8,23760,0.14170033333333332,0.00018875813111662865,65260,0.001
135620,674,8.0,201,0.3384277000000001,0.81,23770,0.1410733333333335,0.0002062905259663239,65309,0.001
135679,674,7.78,201,0.29019890000000004,0.78,23780,0.14069966666666667,0.00017341517377644777,65339,0.001
135740,674,7.53,201,0.30617328,0.78,23790,0.1403133333333333,0.0002739136107265949,65369,0.001
135828,674,7.69,201,0.2585003,0.76,23800,0.139756,0.000247190851951018,65413,0.001
135889,675,7.56,201,0.21647475,0.74,23810,0.13936966666666661,0.00015405152225866914,65444,0.001
135955,675,7.3,201,0.17750259,0.71,23820,0.1389516666666668,0.00033498340053483844,65477,0.001
136020,675,7.16,201,0.20670395000000003,0.72,23830,0.13854,0.000204815820325166,65509,0.001
136090,676,7.22,201,0.20184299999999997,0.72,23840,0.13809666666666676,0.00017728160310070962,65544,0.001
136155,676,7.12,201,0.22780026000000006,0.73,23850,0.13768500000000006,0.0002551279903855175,65577,0.001
136216,677,6.95,201,0.23422368000000005,0.73,23860,0.1372986666666668,0.0001676005922490731,65607,0.001
136281,677,6.61,201,0.14891526999999996,0.68,23870,0.1368870000000001,0.00017850828589871526,65640,0.001
136369,678,6.9,201,0.17416788000000005,0.7,23880,0.13632966666666668,0.0002666241489350796,65684,0.001
136422,678,6.82,201,0.17666403999999997,0.7,23890,0.13599400000000017,0.0001869393017841503,65710,0.001
136498,679,6.7,201,0.15980798000000004,0.69,23900,0.13551266666666661,0.00011176586849614978,65748,0.001
136565,679,6.76,200,0.18103203,0.7,23910,0.13508833333333348,0.0001233756192959845,65782,0.001
136635,680,6.8,200,0.21590107000000003,0.72,23920,0.13464500000000001,0.0002885074936784804,65817,0.001
136689,680,6.69,200,0.22232271,0.72,23930,0.13430300000000006,0.00019584441906772554,65844,0.001
136765,680,6.75,200,0.22076016999999998,0.72,23940,0.13382166666666673,0.00018672074656933546,65882,0.001
136817,680,6.62,200,0.2720722,0.74,23950,0.13349233333333332,0.0002161089505534619,65908,0.001
136880,681,6.64,200,0.21379170000000003,0.71,23960,0.1330933333333335,0.00014001500676386058,65939,0.001
136974,681,6.93,200,0.28735924999999995,0.75,23970,0.13249800000000012,0.0002412249450571835,65986,0.001
137047,682,6.78,200,0.25020225,0.73,23980,0.13203566666666666,0.0002392921451246366,66023,0.001
137104,682,6.82,200,0.30912568,0.76,23990,0.13167466666666683,0.00017990812193602324,66051,0.001
137187,682,6.89,200,0.30699371000000003,0.76,24000,0.13114900000000007,0.0002007251896429807,66093,0.001
137247,682,6.82,200,0.27139389,0.74,24010,0.13076900000000014,0.00024854816729202867,66123,0.001
137312,683,6.77,200,0.27340342,0.74,24020,0.13035733333333333,0.00020917487563565373,66155,0.001
137369,683,6.8,200,0.18638739999999998,0.7,24030,0.1299963333333335,0.0002275417500641197,66184,0.001
137453,683,6.88,200,0.22622048999999997,0.72,24040,0.1294643333333334,0.0003247559361625463,66226,0.001
137520,684,7.03,200,0.19626035000000003,0.71,24050,0.12904000000000015,0.0001360955648124218,66259,0.001
137591,684,7.11,200,0.27629555,0.75,24060,0.12859033333333336,0.00015141443873289973,66295,0.001
137684,685,7.1,200,0.29283779,0.76,24070,0.12800133333333352,0.0001889178529381752,66341,0.001
137790,685,7.43,201,0.25251621999999996,0.75,24080,0.12732999999999994,0.00023763628269080073,66394,0.001
137871,685,7.67,201,0.20251713999999998,0.73,24090,0.12681699999999996,0.0001781902537913993,66435,0.001
137934,686,7.47,201,0.21158863999999997,0.73,24100,0.12641799999999992,0.00016543586389161646,66466,0.001
137984,686,7.37,201,0.23706686,0.74,24110,0.1261013333333333,0.0001417627208866179,66491,0.001
138038,686,7.26,201,0.22439329,0.73,24120,0.12575933333333333,0.00022240550606511533,66518,0.001
138105,687,7.36,201,0.2865598200000001,0.76,24130,0.12533499999999997,0.00014424373512156308,66552,0.001
138176,687,7.23,201,0.24628849000000003,0.74,24140,0.12488533333333329,0.00039516238030046225,66587,0.001
138220,687,7.0,201,0.21695399999999998,0.72,24150,0.12460666666666675,0.0002822440583258867,66609,0.001
138308,687,7.17,201,0.11794669,0.68,24160,0.12404933333333334,0.058539018034935,66653,0.001
