method,split,policy_seed,scenarios,repetitions_per_scenario,route_measurements,route_mean_ms,route_median_ms,route_sample_std_ms,route_min_ms,route_max_ms,decision_measurements,decision_mean_ms,decision_median_ms,decision_sample_std_ms,decision_min_ms,decision_max_ms
rl_full_observation,obstacle_density_10,all_seeds,10,10,500,16.317781372883474,2.109569999447558,35.86261436091602,0.3598570001486223,196.4665700106707,500,0.46641163070398167,0.42016515017166967,0.16069778312299485,0.33603655497750473,1.6260320007859264
rl_full_observation,obstacle_density_40,11,10,10,100,17.221454139253183,1.4615889976994367,31.353178040030844,0.3846620020340197,91.66699896377395,100,0.396467888514922,0.3690682515298249,0.06591482085005657,0.33639481777855607,0.6024810027156491
rl_full_observation,obstacle_density_40,22,10,10,100,1.7158683902016492,1.233436001712107,1.2194881760455116,0.5459940002765507,5.939978007518221,100,0.6286128190537662,0.6091875002312008,0.16559891713506522,0.4852561993175186,1.9882840024365578
rl_full_observation,obstacle_density_40,33,10,10,100,1.0234606797166634,0.9493489978922298,0.6331621854243881,0.3611819993238896,2.2149609940242954,100,0.37672482894413406,0.37197450001258403,0.03122036027643495,0.3367260002657228,0.5372499981604051
rl_full_observation,obstacle_density_40,44,10,10,100,1.3659201300833956,0.7900984983280068,1.1251129859280251,0.40440399970975704,5.181874003028497,100,0.6332486537454921,0.6303589998424286,0.2567403159428294,0.346206999286854,2.6604109989420976
rl_full_observation,obstacle_density_40,55,10,10,100,1.7243649799274863,1.6378145046473946,0.8599620083146767,0.568899999052519,5.372997999074869,100,0.5852528797507451,0.5449584174736326,0.11700946325293778,0.4116203999728896,1.0745995998149738
rl_full_observation,obstacle_density_40,all_seeds,10,10,500,4.6102136638364755,1.120882001487189,15.352798740586866,0.3611819993238896,91.66699896377395,500,0.5240614140018119,0.5060390414352394,0.18770377545305605,0.33639481777855607,2.6604109989420976
rl_full_observation,scale_15,11,10,10,100,24.624779920522997,1.1924945010832744,36.00890921695809,0.7316930023080204,87.37224102151231,100,0.4180754236331268,0.38404459896507126,0.0958889652960611,0.33783783547631985,0.8030070002860157
rl_full_observation,scale_15,22,10,10,100,9.164675648571574,1.1361079996277113,23.490477414868383,0.45206499999039806,85.99078000770533,100,0.388741259659871,0.37068458217011846,0.05950817389267593,0.337981400096194,0.6873369990595771
rl_full_observation,scale_15,33,10,10,100,9.39972193846188,1.7193080020661,23.179702133232684,0.7125199990696274,88.85168397682719,100,0.37011287188389463,0.35984016691751697,0.036500534181307276,0.33206673765865463,0.5855201426519281
rl_full_observation,scale_15,44,10,10,100,1.3433284498387366,1.1466455016488908,0.6370540208004142,0.4658540019590873,3.182277996529592,100,0.39498380351124934,0.3747866661190832,0.052581181651254305,0.3461977512415615,0.5792062493128469
rl_full_observation,scale_15,55,10,10,100,9.189581610735331,1.4022925006429432,23.20755567598662,0.3574420006771106,87.25143799892976,100,0.3860105709537045,0.35676258327536436,0.10390797185194124,0.336171857747508,1.1269524288114294
rl_full_observation,scale_15,all_seeds,10,10,500,10.744417513626104,1.2896009993710322,25.25722576184055,0.3574420006771106,88.85168397682719,500,0.39158478592836926,0.3692539050375455,0.07566281861925032,0.33206673765865463,1.1269524288114294
rl_full_observation,seen_layout_unseen_pairs,11,30,10,300,15.669776672681715,4.4547005054482725,30.227919132496456,0.9449429999222048,128.4619969665073,300,0.4588763911827571,0.47115570683112873,0.14599638660714181,0.330347400449682,1.2881347502116114
rl_full_observation,seen_layout_unseen_pairs,22,30,10,300,18.218279693101067,1.4463594961853232,34.36962132332017,0.3770930015889462,122.95263803389389,300,0.4289727042059278,0.3743582929018885,0.13957357578212093,0.3366920842543348,0.9890479996101931
rl_full_observation,seen_layout_unseen_pairs,33,30,10,300,11.944549036828297,1.4741610011697048,29.901382987835078,0.36987299972679466,124.29952000456979,300,0.4677446565581104,0.4722693953549929,0.11064409480179048,0.33962299949052976,0.9371350024593994
rl_full_observation,seen_layout_unseen_pairs,44,30,10,300,16.96851079295205,1.1795304981205845,35.68317215556409,0.3694200022437144,126.5582439955324,300,0.4522059172223736,0.40082399937091395,0.13592902736765464,0.33270136881684365,1.639894499021466
rl_full_observation,seen_layout_unseen_pairs,55,30,10,300,6.391531513254449,1.391929499732214,19.311018679775806,0.3571500019461382,86.07884297452983,300,0.3746028380846491,0.36415120863845607,0.040976233956790814,0.33399466701666825,0.6858380002086051
rl_full_observation,seen_layout_unseen_pairs,all_seeds,30,10,1500,13.838529541763515,1.8264505015395116,30.706234596556204,0.3571500019461382,128.4619969665073,1500,0.4364805014507636,0.3844904393594738,0.12539023127842372,0.330347400449682,1.639894499021466
rl_full_observation,sensor_noise_p05,11,10,10,100,80.88586238536664,79.44702948407212,30.825607487428524,2.473819000442745,133.45862696951372,100,0.39661883593470854,0.35476374664641397,0.07303325342232701,0.33467263119140017,0.5931494531978387
rl_full_observation,sensor_noise_p05,22,10,10,100,53.329497090307996,77.87408848889754,41.570189281365586,2.479180995578645,134.8547049856279,100,0.3791679236737484,0.3603656822330473,0.057453189241015536,0.34337823618207713,0.5993542443805685
rl_full_observation,sensor_noise_p05,33,10,10,100,11.583353400419583,3.545250994648086,22.647650915344585,0.37982099820510484,86.68516201578313,100,0.3691265179877985,0.3523028757546045,0.047215334003890164,0.33550309999554884,0.5566629988607019
rl_full_observation,sensor_noise_p05,44,10,10,100,47.694794089075,41.53563899672008,46.310149716064466,0.3829480010608677,132.94039098036592,100,0.4022624649999717,0.36172590012029104,0.06820759579305243,0.3400724710890144,0.5908461821349597
rl_full_observation,sensor_noise_p05,55,10,10,100,12.275336180828162,4.071443003340391,22.99169968613536,0.3935800014005508,89.03525703863124,100,0.3761758213440248,0.35592138536063067,0.04572497737238038,0.339941546780109,0.5618058336646451
rl_full_observation,sensor_noise_p05,all_seeds,10,10,500,41.153768629199476,7.502368998757447,43.1334424888941,0.37982099820510484,134.8547049856279,500,0.3846703127880504,0.3559954510435798,0.06043808858169296,0.33467263119140017,0.5993542443805685
rl_full_observation,sensor_noise_p10,11,10,10,100,80.3372966689858,79.64386301136983,30.719078701773363,0.37020700256107375,134.6078309798031,100,0.39632384300784906,0.3577931222631984,0.06717237039396223,0.3366033154371608,0.5982570265769027
rl_full_observation,sensor_noise_p10,22,10,10,100,81.67552008115308,79.65960898400226,29.362283975221974,5.728910997277126,147.43931600969518,100,0.40828796062940254,0.3594348932690789,0.080988140758388,0.34045554223767893,0.6552858489319786
rl_full_observation,sensor_noise_p10,33,10,10,100,22.606207529461244,11.323241498757852,28.81275022079533,2.7179050084669143,90.82733399918652,100,0.3500499753676123,0.34506833466449194,0.024074806174855058,0.33363050672859473,0.5514649321247073
rl_full_observation,sensor_noise_p10,44,10,10,100,77.58833558891638,79.87750998654519,31.74103067137771,2.8420329981599934,125.30822701228317,100,0.3947825259006507,0.35963122893008403,0.06644908500498478,0.3383154735066448,0.5569254533879252
rl_full_observation,sensor_noise_p10,55,10,10,100,19.16936289970181,5.964087997199385,26.939581881479917,2.342260006116703,86.19542800806812,100,0.3595826114160787,0.3494814828345311,0.0426187132612776,0.33460857230238616,0.6979525010137877
rl_full_observation,sensor_noise_p10,all_seeds,10,10,500,56.27534455364366,77.40919602656504,41.30723819126568,0.37020700256107375,147.43931600969518,500,0.3818053832643187,0.3533393779889593,0.0637608698639758,0.33363050672859473,0.6979525010137877
rl_full_observation,stochastic_obstacles_p05,11,10,10,100,60.68759774767386,84.76767100364668,48.74954794983245,1.0269339945807587,140.4115469995304,100,0.4117917547665781,0.39107439770305064,0.0713917396270084,0.3422340521769672,0.6240513199979129
rl_full_observation,stochastic_obstacles_p05,22,10,10,100,64.63496604912507,80.1294104749104,42.36665853386533,2.195748998929048,140.90068196310312,100,0.41631078851480213,0.37279673431233584,0.0887291508944602,0.3464728757292808,0.7196096362763043
rl_full_observation,stochastic_obstacles_p05,33,10,10,100,21.989257681889285,2.881287000491284,38.556693416268914,1.7215019979630597,130.3289530078473,100,0.4029014172222288,0.35868048225243654,0.09113583597235062,0.33861369993246626,0.7063626925138613
rl_full_observation,stochastic_obstacles_p05,44,10,10,100,58.96721993918618,80.22886200342327,43.88253564993309,0.738121998438146,137.82943797195912,100,0.43748975778928895,0.3825055403649458,0.10616057215276344,0.34593999996158187,0.9356363838238534
rl_full_observation,stochastic_obstacles_p05,55,10,10,100,34.562029039589106,3.9884590023575583,38.921667755628604,2.1293099998729303,120.80419300400536,100,0.37233212749011324,0.3590211195139339,0.03895792043762125,0.3400898895051796,0.5893954989915073
rl_full_observation,stochastic_obstacles_p05,all_seeds,10,10,500,48.1682140914927,47.54195700297714,45.70233688804083,0.738121998438146,140.90068196310312,500,0.4081651691566022,0.36925877115411115,0.08490674708388914,0.33861369993246626,0.9356363838238534
rl_full_observation,stochastic_obstacles_p20,11,10,10,100,81.00922957866715,99.75777800173091,54.5778296029391,0.5231799987086561,170.3776819704217,100,0.48976235833268017,0.4720381911708197,0.11110480820464053,0.3490287331563498,0.7572341420907631
rl_full_observation,stochastic_obstacles_p20,22,10,10,100,53.0516336094297,44.057861476176186,53.16993527688915,0.552466997760348,172.54921799030853,100,0.5275951786517052,0.5184350621614916,0.16098004155855694,0.3486124264600221,1.1152059996675234
rl_full_observation,stochastic_obstacles_p20,33,10,10,100,21.98106192783598,4.768155995407142,35.906072163403046,0.7874229959270451,126.21231197408633,100,0.3993287075669297,0.3855617170281928,0.05345492198970171,0.34446387508069165,0.5787561244687822
rl_full_observation,stochastic_obstacles_p20,44,10,10,100,43.89784396826144,8.028394004213624,51.66606483696527,0.7492130025639199,170.51274496043334,100,0.4910156750789914,0.4470862498919814,0.13391500142584425,0.3563223511607955,0.9629888333317164
rl_full_observation,stochastic_obstacles_p20,55,10,10,100,33.555960630837944,3.9610514977539424,47.800945037761906,0.4409770008351188,154.7776490187971,100,0.4703051575161055,0.41982132162437275,0.1314789965188689,0.3461162850726396,0.8940549996623304
rl_full_observation,stochastic_obstacles_p20,all_seeds,10,10,500,46.69914594300644,8.416956499786465,52.850522659889826,0.4409770008351188,172.54921799030853,500,0.4756014154292824,0.4288005002308637,0.13017633492038974,0.34446387508069165,1.1152059996675234
rl_full_observation,unseen_layout_same_density,11,30,10,300,11.727264822936073,1.066878498022561,26.603164758691,0.35722400207305327,100.64172096463153,300,0.38234598122583907,0.3658762493614631,0.053315501573810924,0.32883585311032626,0.8748704985919176
rl_full_observation,unseen_layout_same_density,22,30,10,300,10.857998337014578,1.5619844980392372,27.15497136229552,0.3703439979290124,123.35169104335364,300,0.4557127016335794,0.3922317296625503,0.1398365767110516,0.34147771397588905,1.1887734285015281
rl_full_observation,unseen_layout_same_density,33,30,10,300,9.294373490156431,1.7301035022683209,23.38328018831969,0.36470200211624615,89.02720900005079,300,0.3781795413632709,0.3607272498508488,0.060934042598077276,0.3329683333706473,0.9868651999568101
rl_full_observation,unseen_layout_same_density,44,30,10,300,3.9999015730669876,1.3038869983574841,13.860227750301238,0.3664450014184695,86.39528497951687,300,0.3768776214251149,0.36529241602000273,0.038032954007487046,0.3368715555956846,0.6233088575494808
rl_full_observation,unseen_layout_same_density,55,30,10,300,5.852348093333906,1.6951600046013482,20.806404200746954,0.35674599712365307,137.96820302013657,300,0.5090758432134713,0.5049770831343874,0.13919463669114676,0.33485139974800404,1.3418229995295405
rl_full_observation,unseen_layout_same_density,all_seeds,30,10,1500,8.346377263301596,1.4849764957034495,23.037823150771953,0.35674599712365307,137.96820302013657,1500,0.4204383377722551,0.37510962511078105,0.11049972045214215,0.32883585311032626,1.3418229995295405
rl_full_observation,wind_energy_penalty_0_25,11,10,10,100,49.93612366033631,76.2661295284488,40.40466248630941,0.5448279989650473,126.4420699699258,100,0.4033721119249939,0.3510676822344352,0.1233307356113344,0.32793642222208697,0.8713339993846603
rl_full_observation,wind_energy_penalty_0_25,22,10,10,100,38.62246772099752,4.763138504131348,45.51838792272734,1.7187299963552505,165.11317797994707,100,0.38727681654631235,0.3682397182274144,0.061798865173172776,0.339642222194622,0.7338363465775425
rl_full_observation,wind_energy_penalty_0_25,33,10,10,100,11.425185320476885,4.196058500383515,23.174385941784394,1.074121999408817,90.37430598255014,100,0.3938018364362886,0.35464304680014413,0.08505660705231977,0.33505620012874715,0.8209079998778179
rl_full_observation,wind_energy_penalty_0_25,44,10,10,100,27.278512938974018,3.1738449997646967,40.16857910392125,0.48277700261678547,190.2088439965155,100,0.3822758611553047,0.3541374440424584,0.079798801823146,0.3368474177356499,0.8453726399845133
rl_full_observation,wind_energy_penalty_0_25,55,10,10,100,39.56605934032268,5.12182150305307,46.18642770771124,1.4742710009159055,132.59377397116623,100,0.41260709358889885,0.37161319924052805,0.07713550546228141,0.3354214932672524,0.5893056620940721
rl_full_observation,wind_energy_penalty_0_25,all_seeds,10,10,500,33.36566979622148,4.339709503256017,41.916579778157065,0.48277700261678547,190.2088439965155,500,0.3958667439303597,0.35814253250363337,0.08817390903764476,0.32793642222208697,0.8713339993846603
rl_full_observation,wind_energy_penalty_1_0,11,10,10,100,72.1075808014939,77.2781450086768,37.043760491232305,1.9905659974028822,123.5925879846036,100,0.427591140007563,0.38618874443475054,0.09451849542054364,0.3285384801145281,0.6887533330276104
rl_full_observation,wind_energy_penalty_1_0,22,10,10,100,57.052996591010015,77.59395348875842,45.64797407834214,2.481792002072325,126.82788299935055,100,0.4110867315038651,0.36512246644720325,0.07683651736442564,0.338987204433781,0.6370784161238893
rl_full_observation,wind_energy_penalty_1_0,33,10,10,100,2.8906238103445503,2.803158500682912,0.8473257776141576,1.389329005178297,5.9071019968541805,100,0.36330521353922995,0.3497069824954286,0.043502715148400276,0.32930199969476753,0.6003735006743227
rl_full_observation,wind_energy_penalty_1_0,44,10,10,100,65.65332774174749,77.99279247228696,42.72445031053445,1.9691830020747148,127.14060101279756,100,0.42844356807725575,0.37937711053509415,0.09005173719521775,0.3354198531047182,0.7373208745775628
rl_full_observation,wind_energy_penalty_1_0,55,10,10,100,51.28253658724134,76.06859201769112,39.90758327251835,1.3986339981784113,126.8303359975107,100,0.36362850379376394,0.34745800025525064,0.05053351259819873,0.32701901321868515,0.5774698945874421
rl_full_observation,wind_energy_penalty_1_0,all_seeds,10,10,500,49.79741310636746,75.68113649904262,44.339264613152984,1.389329005178297,127.14060101279756,500,0.39881103138433555,0.3554767016242887,0.07942005669910863,0.32701901321868515,0.7373208745775628
rl_no_curriculum,changed_toggle_periods,11,30,10,300,3.8563392134043775,3.5825899976771325,1.796294770339286,1.3842529988323804,10.771031986223534,300,0.47166436732758094,0.4003774306511332,0.1524845087361007,0.34500912443036214,1.1875862219312694
rl_no_curriculum,changed_toggle_periods,22,30,10,300,3.741873176380371,3.5949749963037902,1.490461791842946,1.4234420013963245,9.9378360027913,300,0.45629566002813554,0.42598361121943323,0.09183425368083548,0.3558605003490811,1.1042040003101445
rl_no_curriculum,changed_toggle_periods,33,30,10,300,3.8319405026535,3.5253189998911694,1.5673764653099025,1.4145909990475047,11.01595300497138,300,0.4784153177656594,0.4152428888725505,0.13698088713126222,0.3409458893454737,1.3769941256214224
rl_no_curriculum,changed_toggle_periods,44,30,10,300,3.1925039367100303,3.2486940017406596,1.02913174182107,1.3620760037156288,6.578347994945943,300,0.3954700775119749,0.38718379425214755,0.04494451702663693,0.3405190009289072,0.6848218749837542
rl_no_curriculum,changed_toggle_periods,55,30,10,300,3.802952396678544,3.6441440024646,1.7762191493097506,1.425974001904251,15.379583997855661,300,0.4657096182792508,0.39447793724320945,0.12780835328217605,0.3506313344890562,1.183044922911974
rl_no_curriculum,changed_toggle_periods,all_seeds,30,10,1500,3.6851218451653645,3.482573998553562,1.5746367044631122,1.3620760037156288,15.379583997855661,1500,0.4535110081825203,0.4051888747198973,0.12091176041268342,0.3405190009289072,1.3769941256214224
rl_no_curriculum,denser_unseen_layout,11,30,10,300,20.582720376939204,3.871241497108713,35.07554229484458,1.3570160044764634,133.36087597053847,300,0.40773166876600075,0.35433979937806726,0.09911648995744678,0.3265931557365952,0.9984157695726026
rl_no_curriculum,denser_unseen_layout,22,30,10,300,25.713799256178998,4.270788998837816,37.37437869143909,1.3738480010943022,128.0619499993918,300,0.41244128145993425,0.36015298779342886,0.09366794857763916,0.3299958889935321,0.8478000003938527
rl_no_curriculum,denser_unseen_layout,33,30,10,300,23.14920981290925,4.091426504601259,36.69918825630814,1.3593580006272532,129.8026079966803,300,0.385212060127263,0.34706092986703474,0.09029770659564298,0.32608489784049904,1.0683893747227557
rl_no_curriculum,denser_unseen_layout,44,30,10,300,28.11540043931018,4.186478499832447,38.71406835226998,1.3860320032108575,133.6257070324791,300,0.3939112782867036,0.3554792827950829,0.07353335445948318,0.3293859376895448,0.6935592500667553
rl_no_curriculum,denser_unseen_layout,55,30,10,300,27.68055012076123,4.026938499009702,38.79186556708077,1.323751999734668,132.17977703970973,300,0.36357463150556035,0.3423823749554603,0.06235674054440838,0.3236357113766846,0.8548808333822914
rl_no_curriculum,denser_unseen_layout,all_seeds,30,10,1500,25.04833600121977,4.071692999787047,37.41467771905424,1.323751999734668,133.6257070324791,1500,0.3925741840290924,0.3508330554015831,0.08657158372960451,0.3236357113766846,1.0683893747227557
rl_no_curriculum,moving_obstacles_period_2,11,10,10,100,5.392778669556719,5.6022479984676465,2.2733427370023227,1.3613260016427375,10.306618994945893,100,0.5170321292456664,0.47924604208067956,0.12294877684753344,0.3403315004106844,0.8588849162454911
rl_no_curriculum,moving_obstacles_period_2,22,10,10,100,4.425234629197803,4.997187001208658,1.484160929713023,1.4328049946925603,7.604962011100724,100,0.4347826436599765,0.4301926245110129,0.04836484295535138,0.35820124867314007,0.6337468342583937
rl_no_curriculum,moving_obstacles_period_2,33,10,10,100,5.613185870170128,5.669799507813877,2.461333206621992,1.4484890016319696,10.435378000693163,100,0.5324093817823813,0.4675042083969553,0.13806054885331195,0.3620541996497195,0.8696148333910969
rl_no_curriculum,moving_obstacles_period_2,44,10,10,100,4.567117511105607,5.160660510227899,1.4995661676279148,1.4401470034499653,6.571265992533881,100,0.45236678018756554,0.4593821923360034,0.04986221328446084,0.3600367508624913,0.5812618001073133
rl_no_curriculum,moving_obstacles_period_2,55,10,10,100,4.711351739861129,5.181489495953429,1.7944374665171257,1.3573370015365072,8.50634499147418,100,0.4316367926983528,0.43296872548429144,0.056824214892263275,0.3364055992278736,0.5693938331508738
rl_no_curriculum,moving_obstacles_period_2,all_seeds,10,10,500,4.941933683978277,5.180712998480885,1.9931336780503472,1.3573370015365072,10.435378000693163,500,0.47364554551478855,0.4514842751026057,0.10096986788952875,0.3364055992278736,0.8696148333910969
rl_no_curriculum,moving_obstacles_period_4,11,10,10,100,3.933985209077946,4.175178497462184,1.3405530489947843,1.7044540036295075,7.224970995594049,100,0.47491771928009024,0.4759299169260582,0.11032104815528049,0.3408332855282684,0.7224970995594049
rl_no_curriculum,moving_obstacles_period_4,22,10,10,100,3.038682430087647,2.9527795031754067,0.8053691825599348,1.6994420002447441,5.513432995940093,100,0.3690902836831713,0.3591584283445367,0.030937283517169914,0.33718371508127476,0.5624004287320921
rl_no_curriculum,moving_obstacles_period_4,33,10,10,100,3.4925735398792312,3.3308490055787843,1.1368230570569875,1.6854560017236508,6.644711997068953,100,0.4256129754540605,0.3603533195675684,0.11865266535211104,0.33709120034473017,0.8305889996336191
rl_no_curriculum,moving_obstacles_period_4,44,10,10,100,3.116754950096947,2.9305100015335483,0.865384872699429,1.7254199992748909,5.449491007311735,100,0.37817229773526095,0.3667035451309692,0.037021287134133225,0.3450839998549782,0.532787099655252
rl_no_curriculum,moving_obstacles_period_4,55,10,10,100,3.668383589865698,3.2099950021802215,1.5273644529109143,1.797785000235308,7.8512930012948345,100,0.4342158603488657,0.39856259936641436,0.08906648677840703,0.3575870002047547,0.7137539092086214
rl_no_curriculum,moving_obstacles_period_4,all_seeds,10,10,500,3.450075943801494,3.2203570026467787,1.2108050412617637,1.6854560017236508,7.8512930012948345,500,0.41640182730028974,0.37703383763982856,0.09355032025998988,0.33709120034473017,0.8305889996336191
rl_no_curriculum,new_dynamic_obstacle_locations,11,30,10,300,3.1633294202280617,2.9686310026590945,1.2179517069534882,1.4588390004064422,7.52719499723753,300,0.42648277631843506,0.3971316167129165,0.07847688393563657,0.35164600029185583,0.8716236006875988
rl_no_curriculum,new_dynamic_obstacle_locations,22,30,10,300,3.554159800284348,3.234642497773166,1.775397507894873,1.4776339958189055,13.561709991336102,300,0.46869934429187365,0.4054952770376177,0.1257467005103238,0.3497676007100381,1.324103443847788
rl_no_curriculum,new_dynamic_obstacle_locations,33,30,10,300,2.8565556271011396,2.7037100026063854,0.9536287977630838,1.439126004697755,7.586125004308997,300,0.38715211230970664,0.3760511108541525,0.045703088890081865,0.34088900004765793,0.7586125004308997
rl_no_curriculum,new_dynamic_obstacle_locations,44,30,10,300,3.7146437669798615,3.410287496080855,1.4579572758694592,1.4634090002800804,9.778416995686712,300,0.5073846616554631,0.527265299751889,0.1355529745379191,0.3548280001268722,1.2763059998438362
rl_no_curriculum,new_dynamic_obstacle_locations,55,30,10,300,2.826736900024116,2.658944998984225,0.9008786988418561,1.4092899982642848,6.350381994707277,300,0.3794230995981772,0.3724003779805369,0.03798301605668191,0.3368462215197117,0.6152182504592929
rl_no_curriculum,new_dynamic_obstacle_locations,all_seeds,30,10,1500,3.2230851029235055,3.08954949832696,1.3495270612316461,1.4092899982642848,13.561709991336102,1500,0.4338283988347311,0.3896836527322497,0.1054389143212845,0.3368462215197117,1.324103443847788
rl_no_curriculum,no_fly_hard,11,10,10,100,3.0743101097323233,3.235880996726337,0.9803080574613591,1.7176810033561196,5.666896002367139,100,0.3749178005347049,0.35835772935873444,0.060726666099103925,0.33936299951164983,0.7025634004094172
rl_no_curriculum,no_fly_hard,22,10,10,100,4.60783085993171,4.620475501724286,1.6127723885893808,2.379492998443311,11.29973500064807,100,0.5651320826791129,0.545968632347164,0.09577627133353733,0.46573633335356135,1.129973500064807
rl_no_curriculum,no_fly_hard,33,10,10,100,3.0685259397432674,3.0364364974957425,1.0568185626479711,1.709099997242447,5.533976000151597,100,0.3744852453379165,0.36018004993820796,0.04915230621612164,0.3366631253811647,0.6148862222390663
rl_no_curriculum,no_fly_hard,44,10,10,100,13.796862118360878,4.879090000031283,28.432314786733937,2.46231300116051,123.42956400243565,100,0.5594136333198519,0.5293147127758857,0.12986528675087172,0.3382520132031964,1.2686069994742866
rl_no_curriculum,no_fly_hard,55,10,10,100,2.9985409702567267,3.0100379990471993,1.1211402519353786,1.708822001091903,7.435431005433202,100,0.3635026663145081,0.35914035070163663,0.027460593004641397,0.3380681241651473,0.5311022146738001
rl_no_curriculum,no_fly_hard,all_seeds,10,10,500,5.509213999604981,3.4515049956098665,13.38407405392498,1.708822001091903,123.42956400243565,500,0.4474902856372189,0.37726808265385137,0.123884796500439,0.3366631253811647,1.2686069994742866
rl_no_curriculum,no_fly_penalty,11,10,10,100,2.94081526069931,2.7011299989680992,0.8535175156785436,2.04237800789997,5.7006600000022445,100,0.3631378397387071,0.3583638170918372,0.0279594684659723,0.3350119995957357,0.5700660000002244
rl_no_curriculum,no_fly_penalty,22,10,10,100,10.636348340776749,3.1748214969411492,22.727279760467244,2.0940250069543254,86.27055295437458,100,0.37786503134019744,0.36038684138763943,0.05694316256747339,0.3370367778956683,0.6503429995063925
rl_no_curriculum,no_fly_penalty,33,10,10,100,2.9900698395067593,2.85816400355543,0.9461848584714846,2.06401000104961,7.000528003118234,100,0.36703314940279175,0.35817441676044837,0.031502067600236994,0.3436414288963923,0.538502154086018
rl_no_curriculum,no_fly_penalty,44,10,10,100,2.984090849640779,2.871094999136403,0.7311163777906536,2.116247000230942,5.274577993986895,100,0.37358879710441223,0.3652972714657413,0.04497344835993195,0.34750100086158553,0.6593222492483619
rl_no_curriculum,no_fly_penalty,55,10,10,100,3.0141284402270685,2.889834500820143,0.8801580520986273,2.0859289907093626,7.23117899542558,100,0.37573458642955737,0.3620432495002509,0.05109187226281291,0.33648999929677564,0.723117899542558
rl_no_curriculum,no_fly_penalty,all_seeds,10,10,500,4.513090546170133,2.894180999646778,10.604364866882223,2.04237800789997,86.27055295437458,500,0.3714718808031332,0.36065664313528467,0.04410275179600708,0.3350119995957357,0.723117899542558
rl_no_curriculum,obstacle_density_10,11,10,10,100,4.47950207068061,4.091719998541521,1.2115813173275476,2.7372969998396,7.459341999492608,100,0.5237200295796408,0.49711131994930235,0.08216402427768814,0.4131148572404137,0.8485816247230105
rl_no_curriculum,obstacle_density_10,22,10,10,100,3.1029114597913576,2.884786497816094,0.7986002811941726,2.0214619908074383,5.215335997490911,100,0.36247242590873324,0.3509157142096748,0.04038000817382424,0.335602071312938,0.5838471432590657
rl_no_curriculum,obstacle_density_10,33,10,10,100,4.578943199849164,4.18901099874347,1.2497634907479678,3.014088000782067,8.741431003727484,100,0.540803042590675,0.5218169998053261,0.06488261759735417,0.470121000530939,0.8634202848562771
rl_no_curriculum,obstacle_density_10,44,10,10,100,3.180415829665435,2.9235370002425043,0.8941079837296452,2.1261010006128345,6.26633699357626,100,0.37469228896296497,0.36521399953118006,0.036897189027795,0.34800222298751277,0.5860705714439973
rl_no_curriculum,obstacle_density_10,55,10,10,100,3.034281359796296,2.7147725013492163,0.7902114223337915,2.056521003396483,5.217442991124699,100,0.3593685423867661,0.3495282856290162,0.04014508975782886,0.3336311430237921,0.6480532860483176
rl_no_curriculum,obstacle_density_10,all_seeds,10,10,500,3.6752107839565724,3.35075450129807,1.22493342552029,2.0214619908074383,8.741431003727484,500,0.43221126588575604,0.37475016958004354,0.09914730939198853,0.3336311430237921,0.8634202848562771
rl_no_curriculum,obstacle_density_40,11,10,10,100,14.886472259604488,4.285263004931039,32.61522778177339,1.6850219944899436,122.94269499761867,100,0.3688626864100586,0.340791308402307,0.06330068526379963,0.3304350004607561,0.621327916936328
rl_no_curriculum,obstacle_density_40,22,10,10,100,4.070029929644079,4.17816849949304,1.0722899942420574,1.6881380033737514,6.956239991268376,100,0.3567079129842545,0.34805345846204244,0.034949061949901945,0.3364116873854073,0.5796866659390313
rl_no_curriculum,obstacle_density_40,33,10,10,100,13.325179029197898,4.110073003175785,28.565010229040197,1.7049490015779156,120.3070629562717,100,0.36246357790432454,0.34295063272435655,0.049524316872702034,0.33262994649703614,0.5723022722205232
rl_no_curriculum,obstacle_density_40,44,10,10,100,11.458342950427323,4.131128001972684,22.311053289752845,1.685200993961189,87.01438998105004,100,0.35741031927030265,0.34688263888081283,0.03942456951814056,0.3360935244967954,0.5960034616761661
rl_no_curriculum,obstacle_density_40,55,10,10,100,11.341632909789041,4.164983502050745,21.903874053299834,1.7453169966756832,83.57722598520922,100,0.3591801461046566,0.35006328226617456,0.039567594642994953,0.32688788883711417,0.6013044542421333
rl_no_curriculum,obstacle_density_40,all_seeds,10,10,500,11.016331415732566,4.172640503384173,24.101914159108457,1.6850219944899436,122.94269499761867,500,0.36092492853471936,0.34701099975791294,0.0465040534201064,0.32688788883711417,0.621327916936328
rl_no_curriculum,scale_100,11,10,10,100,1144.7763473423765,3.9088964967959328,1762.8591700713516,0.6808969992562197,4327.491123902291,100,0.5226850136001266,0.5053478331925969,0.1543387283539967,0.3387770424007613,1.073329249265953
rl_no_curriculum,scale_100,22,10,10,100,780.4956215091443,2.778881498670671,1571.269697910443,1.8802099948516116,4410.5670916505915,100,0.4701468588551082,0.44956370038562454,0.0922760135746178,0.3472790052899654,0.7591942494400428
rl_no_curriculum,scale_100,33,10,10,100,2704.1151917218667,3485.5754115833406,1804.29754109078,0.6718730001011863,4472.301911380782,100,0.49593431223945544,0.4166270783291111,0.20926027885804363,0.3432804607877188,1.5616700002283324
