run_id,variant,policy_seed,scenario_id,split,grid_size,repetition,event_index,change_step,changed_cells_json,pre_change_optimal_cost,post_change_optimal_cost,optimal_cost_delta,extra_optimal_cost,recovery_steps,reaction_time_ms,post_change_success,route_steps
no_shaping:seed011:OOD-DYNLOC-005:r09,no_shaping,11,OOD-DYNLOC-005,new_dynamic_obstacle_locations,15,9,1,5,"[[9, 1], [9, 3], [10, 2]]",5.656854249492381,5.656854249492381,0.0,0.0,0,0.661975998809794,True,10
no_shaping:seed011:OOD-DYNLOC-005:r10,no_shaping,11,OOD-DYNLOC-005,new_dynamic_obstacle_locations,15,10,1,5,"[[9, 1], [9, 3], [10, 2]]",5.656854249492381,5.656854249492381,0.0,0.0,0,0.7174250022217166,True,10
no_shaping:seed011:OOD-DYNLOC-006:r01,no_shaping,11,OOD-DYNLOC-006,new_dynamic_obstacle_locations,15,1,1,5,"[[9, 1], [9, 3], [10, 2]]",5.656854249492381,5.656854249492381,0.0,0.0,0,0.7414859974232968,True,9
no_shaping:seed011:OOD-DYNLOC-006:r02,no_shaping,11,OOD-DYNLOC-006,new_dynamic_obstacle_locations,15,2,1,5,"[[9, 1], [9, 3], [10, 2]]",5.656854249492381,5.656854249492381,0.0,0.0,0,0.7368879996647593,True,9
no_shaping:seed011:OOD-DYNLOC-006:r03,no_shaping,11,OOD-DYNLOC-006,new_dynamic_obstacle_locations,15,3,1,5,"[[9, 1], [9, 3], [10, 2]]",5.656854249492381,5.656854249492381,0.0,0.0,0,0.801566999143688,True,9
no_shaping:seed011:OOD-DYNLOC-006:r04,no_shaping,11,OOD-DYNLOC-006,new_dynamic_obstacle_locations,15,4,1,5,"[[9, 1], [9, 3], [10, 2]]",5.656854249492381,5.656854249492381,0.0,0.0,0,0.8082869971985929,True,9
no_shaping:seed011:OOD-DYNLOC-006:r05,no_shaping,11,OOD-DYNLOC-006,new_dynamic_obstacle_locations,15,5,1,5,"[[9, 1], [9, 3], [10, 2]]",5.656854249492381,5.656854249492381,0.0,0.0,0,0.8277830020233523,True,9
no_shaping:seed011:OOD-DYNLOC-006:r06,no_shaping,11,OOD-DYNLOC-006,new_dynamic_obstacle_locations,15,6,1,5,"[[9, 1], [9, 3], [10, 2]]",5.656854249492381,5.656854249492381,0.0,0.0,0,0.8732930000405759,True,9
no_shaping:seed011:OOD-DYNLOC-006:r07,no_shaping,11,OOD-DYNLOC-006,new_dynamic_obstacle_locations,15,7,1,5,"[[9, 1], [9, 3], [10, 2]]",5.656854249492381,5.656854249492381,0.0,0.0,0,0.7933890010463074,True,9
no_shaping:seed011:OOD-DYNLOC-006:r08,no_shaping,11,OOD-DYNLOC-006,new_dynamic_obstacle_locations,15,8,1,5,"[[9, 1], [9, 3], [10, 2]]",5.656854249492381,5.656854249492381,0.0,0.0,0,0.7135710002330597,True,9
no_shaping:seed011:OOD-DYNLOC-006:r09,no_shaping,11,OOD-DYNLOC-006,new_dynamic_obstacle_locations,15,9,1,5,"[[9, 1], [9, 3], [10, 2]]",5.656854249492381,5.656854249492381,0.0,0.0,0,0.730265997844981,True,9
no_shaping:seed011:OOD-DYNLOC-006:r10,no_shaping,11,OOD-DYNLOC-006,new_dynamic_obstacle_locations,15,10,1,5,"[[9, 1], [9, 3], [10, 2]]",5.656854249492381,5.656854249492381,0.0,0.0,0,0.8132170005410444,True,9
no_shaping:seed011:OOD-DYNLOC-007:r01,no_shaping,11,OOD-DYNLOC-007,new_dynamic_obstacle_locations,15,1,1,5,"[[9, 1], [9, 3], [10, 2]]",2.0,2.0,0.0,0.0,0,0.49362700156052597,True,7
no_shaping:seed011:OOD-DYNLOC-007:r02,no_shaping,11,OOD-DYNLOC-007,new_dynamic_obstacle_locations,15,2,1,5,"[[9, 1], [9, 3], [10, 2]]",2.0,2.0,0.0,0.0,0,0.4625430010491982,True,7
no_shaping:seed011:OOD-DYNLOC-007:r03,no_shaping,11,OOD-DYNLOC-007,new_dynamic_obstacle_locations,15,3,1,5,"[[9, 1], [9, 3], [10, 2]]",2.0,2.0,0.0,0.0,0,0.46764999933657236,True,7
no_shaping:seed011:OOD-DYNLOC-007:r04,no_shaping,11,OOD-DYNLOC-007,new_dynamic_obstacle_locations,15,4,1,5,"[[9, 1], [9, 3], [10, 2]]",2.0,2.0,0.0,0.0,0,0.49846300316858105,True,7
no_shaping:seed011:OOD-DYNLOC-007:r05,no_shaping,11,OOD-DYNLOC-007,new_dynamic_obstacle_locations,15,5,1,5,"[[9, 1], [9, 3], [10, 2]]",2.0,2.0,0.0,0.0,0,0.5112110011395998,True,7
no_shaping:seed011:OOD-DYNLOC-007:r06,no_shaping,11,OOD-DYNLOC-007,new_dynamic_obstacle_locations,15,6,1,5,"[[9, 1], [9, 3], [10, 2]]",2.0,2.0,0.0,0.0,0,0.46479899901896715,True,7
no_shaping:seed011:OOD-DYNLOC-007:r07,no_shaping,11,OOD-DYNLOC-007,new_dynamic_obstacle_locations,15,7,1,5,"[[9, 1], [9, 3], [10, 2]]",2.0,2.0,0.0,0.0,0,0.5005420025554486,True,7
no_shaping:seed011:OOD-DYNLOC-007:r08,no_shaping,11,OOD-DYNLOC-007,new_dynamic_obstacle_locations,15,8,1,5,"[[9, 1], [9, 3], [10, 2]]",2.0,2.0,0.0,0.0,0,0.5013689988118131,True,7
no_shaping:seed011:OOD-DYNLOC-007:r09,no_shaping,11,OOD-DYNLOC-007,new_dynamic_obstacle_locations,15,9,1,5,"[[9, 1], [9, 3], [10, 2]]",2.0,2.0,0.0,0.0,0,0.5001300014555454,True,7
no_shaping:seed011:OOD-DYNLOC-007:r10,no_shaping,11,OOD-DYNLOC-007,new_dynamic_obstacle_locations,15,10,1,5,"[[9, 1], [9, 3], [10, 2]]",2.0,2.0,0.0,0.0,0,0.47644499863963574,True,7
no_shaping:seed011:OOD-DYNLOC-008:r01,no_shaping,11,OOD-DYNLOC-008,new_dynamic_obstacle_locations,15,1,1,5,"[[9, 1], [9, 3], [10, 2]]",3.0,3.0,0.0,0.0,0,0.48798600255395286,True,8
no_shaping:seed011:OOD-DYNLOC-008:r02,no_shaping,11,OOD-DYNLOC-008,new_dynamic_obstacle_locations,15,2,1,5,"[[9, 1], [9, 3], [10, 2]]",3.0,3.0,0.0,0.0,0,0.47924699902068824,True,8
