run_id,manifest_sha256,variant,policy_seed,scenario_id,split,grid_size,repetition,success,timed_out,crashed,steps_taken,route_path_cost,initial_optimal_cost,path_cost_gap,route_compute_time_ms,mean_decision_latency_ms,dynamic_event_count
no_shaping:seed011:ID-PAIR-003:r08,2e130a16ba1c423147001c24eea3984a2dace2eb31695969297f0585be6091ec,no_shaping,11,ID-PAIR-003,seen_layout_unseen_pairs,15,8,True,False,False,7,9.071067811865476,8.242640687119284,0.8284271247461916,2.5161140038107987,0.359444857687257,0
no_shaping:seed011:ID-PAIR-003:r09,2e130a16ba1c423147001c24eea3984a2dace2eb31695969297f0585be6091ec,no_shaping,11,ID-PAIR-003,seen_layout_unseen_pairs,15,9,True,False,False,7,9.071067811865476,8.242640687119284,0.8284271247461916,2.5270250080211554,0.36100357257445076,0
no_shaping:seed011:ID-PAIR-003:r10,2e130a16ba1c423147001c24eea3984a2dace2eb31695969297f0585be6091ec,no_shaping,11,ID-PAIR-003,seen_layout_unseen_pairs,15,10,True,False,False,7,9.071067811865476,8.242640687119284,0.8284271247461916,2.4824570027703885,0.35463671468148406,0
no_shaping:seed011:ID-PAIR-004:r01,2e130a16ba1c423147001c24eea3984a2dace2eb31695969297f0585be6091ec,no_shaping,11,ID-PAIR-004,seen_layout_unseen_pairs,15,1,True,False,False,10,12.071067811865476,11.242640687119286,0.8284271247461898,3.587674000300467,0.3587674000300467,0
no_shaping:seed011:ID-PAIR-004:r02,2e130a16ba1c423147001c24eea3984a2dace2eb31695969297f0585be6091ec,no_shaping,11,ID-PAIR-004,seen_layout_unseen_pairs,15,2,True,False,False,10,12.071067811865476,11.242640687119286,0.8284271247461898,3.5477759993227664,0.35477759993227664,0
no_shaping:seed011:ID-PAIR-004:r03,2e130a16ba1c423147001c24eea3984a2dace2eb31695969297f0585be6091ec,no_shaping,11,ID-PAIR-004,seen_layout_unseen_pairs,15,3,True,False,False,10,12.071067811865476,11.242640687119286,0.8284271247461898,3.5787099950539414,0.35787099950539414,0
no_shaping:seed011:ID-PAIR-004:r04,2e130a16ba1c423147001c24eea3984a2dace2eb31695969297f0585be6091ec,no_shaping,11,ID-PAIR-004,seen_layout_unseen_pairs,15,4,True,False,False,10,12.071067811865476,11.242640687119286,0.8284271247461898,3.7472570038517006,0.37472570038517006,0
no_shaping:seed011:ID-PAIR-004:r05,2e130a16ba1c423147001c24eea3984a2dace2eb31695969297f0585be6091ec,no_shaping,11,ID-PAIR-004,seen_layout_unseen_pairs,15,5,True,False,False,10,12.071067811865476,11.242640687119286,0.8284271247461898,3.8342730076692533,0.3834273007669253,0
no_shaping:seed011:ID-PAIR-004:r06,2e130a16ba1c423147001c24eea3984a2dace2eb31695969297f0585be6091ec,no_shaping,11,ID-PAIR-004,seen_layout_unseen_pairs,15,6,True,False,False,10,12.071067811865476,11.242640687119286,0.8284271247461898,4.1693590028444305,0.41693590028444305,0
no_shaping:seed011:ID-PAIR-004:r07,2e130a16ba1c423147001c24eea3984a2dace2eb31695969297f0585be6091ec,no_shaping,11,ID-PAIR-004,seen_layout_unseen_pairs,15,7,True,False,False,10,12.071067811865476,11.242640687119286,0.8284271247461898,3.83984199288534,0.383984199288534,0
