run_id,manifest_sha256,benchmark_id,scenario_id,planner,repetition,start,goal,success,timed_out,initial_path_cost,route_path_cost,adaptability_extra_cost,steps_taken,replans,node_expansions,route_compute_time_ms,median_decision_latency_ms,replan_events_json
week3-dynamic-v1:W3D-003:dijkstra:r10,d60264a1ed0cc3674c7cbbb772f1d110adcdfa0448a932b167bb47d75888475e,week3-dynamic-v1,W3D-003,dijkstra,10,"4,11","4,2",True,False,9.000000000,9.828427125,0.828427125,9,2,228,6.991799979,3.495899990,"[{""step"":0,""reason"":""initial_plan"",""duration"":0.004294299986213446,""found"":true,""node_expansions"":137},{""step"":5,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.0026974999927915633,""found"":true,""node_expansions"":91}]"
week3-dynamic-v1:W3D-004:dijkstra:r01,d60264a1ed0cc3674c7cbbb772f1d110adcdfa0448a932b167bb47d75888475e,week3-dynamic-v1,W3D-004,dijkstra,1,"3,12","2,5",True,False,7.414213562,7.414213562,0.000000000,7,2,119,2.041599975,1.020799988,"[{""step"":0,""reason"":""initial_plan"",""duration"":0.001704900001641363,""found"":true,""node_expansions"":87},{""step"":5,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.00033669997355900705,""found"":true,""node_expansions"":32}]"
week3-dynamic-v1:W3D-004:dijkstra:r02,d60264a1ed0cc3674c7cbbb772f1d110adcdfa0448a932b167bb47d75888475e,week3-dynamic-v1,W3D-004,dijkstra,2,"3,12","2,5",True,False,7.414213562,7.414213562,0.000000000,7,2,119,1.394099963,0.697049982,"[{""step"":0,""reason"":""initial_plan"",""duration"":0.0010227999882772565,""found"":true,""node_expansions"":87},{""step"":5,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.00037129997508600354,""found"":true,""node_expansions"":32}]"
week3-dynamic-v1:W3D-004:dijkstra:r03,d60264a1ed0cc3674c7cbbb772f1d110adcdfa0448a932b167bb47d75888475e,week3-dynamic-v1,W3D-004,dijkstra,3,"3,12","2,5",True,False,7.414213562,7.414213562,0.000000000,7,2,119,2.344000008,1.172000004,"[{""step"":0,""reason"":""initial_plan"",""duration"":0.0013954000023659319,""found"":true,""node_expansions"":87},{""step"":5,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.0009486000053584576,""found"":true,""node_expansions"":32}]"
week3-dynamic-v1:W3D-004:dijkstra:r04,d60264a1ed0cc3674c7cbbb772f1d110adcdfa0448a932b167bb47d75888475e,week3-dynamic-v1,W3D-004,dijkstra,4,"3,12","2,5",True,False,7.414213562,7.414213562,0.000000000,7,2,119,2.590600023,1.295300011,"[{""step"":0,""reason"":""initial_plan"",""duration"":0.0020314000139478594,""found"":true,""node_expansions"":87},{""step"":5,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.0005592000088654459,""found"":true,""node_expansions"":32}]"
week3-dynamic-v1:W3D-004:dijkstra:r05,d60264a1ed0cc3674c7cbbb772f1d110adcdfa0448a932b167bb47d75888475e,week3-dynamic-v1,W3D-004,dijkstra,5,"3,12","2,5",True,False,7.414213562,7.414213562,0.000000000,7,2,119,2.923799999,1.461899999,"[{""step"":0,""reason"":""initial_plan"",""duration"":0.002374600007897243,""found"":true,""node_expansions"":87},{""step"":5,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.0005491999909281731,""found"":true,""node_expansions"":32}]"
week3-dynamic-v1:W3D-004:dijkstra:r06,d60264a1ed0cc3674c7cbbb772f1d110adcdfa0448a932b167bb47d75888475e,week3-dynamic-v1,W3D-004,dijkstra,6,"3,12","2,5",True,False,7.414213562,7.414213562,0.000000000,7,2,119,1.253299997,0.626649999,"[{""step"":0,""reason"":""initial_plan"",""duration"":0.0009111000108532608,""found"":true,""node_expansions"":87},{""step"":5,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.00034219998633489013,""found"":true,""node_expansions"":32}]"
week3-dynamic-v1:W3D-004:dijkstra:r07,d60264a1ed0cc3674c7cbbb772f1d110adcdfa0448a932b167bb47d75888475e,week3-dynamic-v1,W3D-004,dijkstra,7,"3,12","2,5",True,False,7.414213562,7.414213562,0.000000000,7,2,119,2.526400000,1.263200000,"[{""step"":0,""reason"":""initial_plan"",""duration"":0.002031999989412725,""found"":true,""node_expansions"":87},{""step"":5,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.0004944000102113932,""found"":true,""node_expansions"":32}]"
week3-dynamic-v1:W3D-004:dijkstra:r08,d60264a1ed0cc3674c7cbbb772f1d110adcdfa0448a932b167bb47d75888475e,week3-dynamic-v1,W3D-004,dijkstra,8,"3,12","2,5",True,False,7.414213562,7.414213562,0.000000000,7,2,119,2.120499994,1.060249997,"[{""step"":0,""reason"":""initial_plan"",""duration"":0.0017632000090088695,""found"":true,""node_expansions"":87},{""step"":5,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.0003572999848984182,""found"":true,""node_expansions"":32}]"
week3-dynamic-v1:W3D-004:dijkstra:r09,d60264a1ed0cc3674c7cbbb772f1d110adcdfa0448a932b167bb47d75888475e,week3-dynamic-v1,W3D-004,dijkstra,9,"3,12","2,5",True,False,7.414213562,7.414213562,0.000000000,7,2,119,4.130599991,2.065299996,"[{""step"":0,""reason"":""initial_plan"",""duration"":0.0030841999978292733,""found"":true,""node_expansions"":87},{""step"":5,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.0010463999933563173,""found"":true,""node_expansions"":32}]"
week3-dynamic-v1:W3D-004:dijkstra:r10,d60264a1ed0cc3674c7cbbb772f1d110adcdfa0448a932b167bb47d75888475e,week3-dynamic-v1,W3D-004,dijkstra,10,"3,12","2,5",True,False,7.414213562,7.414213562,0.000000000,7,2,119,4.065800022,2.032900011,"[{""step"":0,""reason"":""initial_plan"",""duration"":0.0029135000077076256,""found"":true,""node_expansions"":87},{""step"":5,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.0011523000139277428,""found"":true,""node_expansions"":32}]"
week3-dynamic-v1:W3D-005:dijkstra:r01,d60264a1ed0cc3674c7cbbb772f1d110adcdfa0448a932b167bb47d75888475e,week3-dynamic-v1,W3D-005,dijkstra,1,"12,10","1,11",True,False,11.414213562,11.414213562,0.000000000,11,3,325,10.481800011,3.704500006,"[{""step"":0,""reason"":""initial_plan"",""duration"":0.006347899994580075,""found"":true,""node_expansions"":176},{""step"":5,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.003704500006278977,""found"":true,""node_expansions"":134},{""step"":10,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.00042940001003444195,""found"":true,""node_expansions"":15}]"
week3-dynamic-v1:W3D-005:dijkstra:r02,d60264a1ed0cc3674c7cbbb772f1d110adcdfa0448a932b167bb47d75888475e,week3-dynamic-v1,W3D-005,dijkstra,2,"12,10","1,11",True,False,11.414213562,11.414213562,0.000000000,11,3,325,10.981100000,4.311600002,"[{""step"":0,""reason"":""initial_plan"",""duration"":0.0062141999951563776,""found"":true,""node_expansions"":176},{""step"":5,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.004311600001528859,""found"":true,""node_expansions"":134},{""step"":10,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.00045530000352300704,""found"":true,""node_expansions"":15}]"
week3-dynamic-v1:W3D-005:dijkstra:r03,d60264a1ed0cc3674c7cbbb772f1d110adcdfa0448a932b167bb47d75888475e,week3-dynamic-v1,W3D-005,dijkstra,3,"12,10","1,11",True,False,11.414213562,11.414213562,0.000000000,11,3,325,9.419400012,3.530200018,"[{""step"":0,""reason"":""initial_plan"",""duration"":0.005466100003104657,""found"":true,""node_expansions"":176},{""step"":5,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.0035302000178489834,""found"":true,""node_expansions"":134},{""step"":10,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.0004230999911669642,""found"":true,""node_expansions"":15}]"
week3-dynamic-v1:W3D-005:dijkstra:r04,d60264a1ed0cc3674c7cbbb772f1d110adcdfa0448a932b167bb47d75888475e,week3-dynamic-v1,W3D-005,dijkstra,4,"12,10","1,11",True,False,11.414213562,11.414213562,0.000000000,11,3,325,12.583000003,4.180999997,"[{""step"":0,""reason"":""initial_plan"",""duration"":0.007852800015825778,""found"":true,""node_expansions"":176},{""step"":5,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.0041809999966062605,""found"":true,""node_expansions"":134},{""step"":10,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.0005491999909281731,""found"":true,""node_expansions"":15}]"
week3-dynamic-v1:W3D-005:dijkstra:r05,d60264a1ed0cc3674c7cbbb772f1d110adcdfa0448a932b167bb47d75888475e,week3-dynamic-v1,W3D-005,dijkstra,5,"12,10","1,11",True,False,11.414213562,11.414213562,0.000000000,11,3,325,12.413200020,5.201299995,"[{""step"":0,""reason"":""initial_plan"",""duration"":0.005201299994951114,""found"":true,""node_expansions"":176},{""step"":5,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.006690400012303144,""found"":true,""node_expansions"":134},{""step"":10,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.0005215000128373504,""found"":true,""node_expansions"":15}]"
week3-dynamic-v1:W3D-005:dijkstra:r06,d60264a1ed0cc3674c7cbbb772f1d110adcdfa0448a932b167bb47d75888475e,week3-dynamic-v1,W3D-005,dijkstra,6,"12,10","1,11",True,False,11.414213562,11.414213562,0.000000000,11,3,325,10.892199964,4.569199984,"[{""step"":0,""reason"":""initial_plan"",""duration"":0.005700899986550212,""found"":true,""node_expansions"":176},{""step"":5,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.00456919998396188,""found"":true,""node_expansions"":134},{""step"":10,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.0006220999930519611,""found"":true,""node_expansions"":15}]"
week3-dynamic-v1:W3D-005:dijkstra:r07,d60264a1ed0cc3674c7cbbb772f1d110adcdfa0448a932b167bb47d75888475e,week3-dynamic-v1,W3D-005,dijkstra,7,"12,10","1,11",True,False,11.414213562,11.414213562,0.000000000,11,3,325,9.782199981,4.580800014,"[{""step"":0,""reason"":""initial_plan"",""duration"":0.004580800014082342,""found"":true,""node_expansions"":176},{""step"":5,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.004683599981945008,""found"":true,""node_expansions"":134},{""step"":10,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.0005177999846637249,""found"":true,""node_expansions"":15}]"
week3-dynamic-v1:W3D-005:dijkstra:r08,d60264a1ed0cc3674c7cbbb772f1d110adcdfa0448a932b167bb47d75888475e,week3-dynamic-v1,W3D-005,dijkstra,8,"12,10","1,11",True,False,11.414213562,11.414213562,0.000000000,11,3,325,10.293400002,4.050799995,"[{""step"":0,""reason"":""initial_plan"",""duration"":0.005818400008138269,""found"":true,""node_expansions"":176},{""step"":5,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.004050799994729459,""found"":true,""node_expansions"":134},{""step"":10,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.0004241999995429069,""found"":true,""node_expansions"":15}]"
week3-dynamic-v1:W3D-005:dijkstra:r09,d60264a1ed0cc3674c7cbbb772f1d110adcdfa0448a932b167bb47d75888475e,week3-dynamic-v1,W3D-005,dijkstra,9,"12,10","1,11",True,False,11.414213562,11.414213562,0.000000000,11,3,325,9.074299975,3.718199994,"[{""step"":0,""reason"":""initial_plan"",""duration"":0.0049109999963548034,""found"":true,""node_expansions"":176},{""step"":5,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.003718199994182214,""found"":true,""node_expansions"":134},{""step"":10,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.0004450999840628356,""found"":true,""node_expansions"":15}]"
week3-dynamic-v1:W3D-005:dijkstra:r10,d60264a1ed0cc3674c7cbbb772f1d110adcdfa0448a932b167bb47d75888475e,week3-dynamic-v1,W3D-005,dijkstra,10,"12,10","1,11",True,False,11.414213562,11.414213562,0.000000000,11,3,325,8.706399996,3.455300000,"[{""step"":0,""reason"":""initial_plan"",""duration"":0.004713900008937344,""found"":true,""node_expansions"":176},{""step"":5,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.0034553000004962087,""found"":true,""node_expansions"":134},{""step"":10,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.000537199986865744,""found"":true,""node_expansions"":15}]"
week3-dynamic-v1:W3D-006:dijkstra:r01,d60264a1ed0cc3674c7cbbb772f1d110adcdfa0448a932b167bb47d75888475e,week3-dynamic-v1,W3D-006,dijkstra,1,"9,6","1,7",True,False,8.414213562,8.414213562,0.000000000,8,2,225,7.740999979,3.870499990,"[{""step"":0,""reason"":""initial_plan"",""duration"":0.005993899976601824,""found"":true,""node_expansions"":171},{""step"":5,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.001747100002830848,""found"":true,""node_expansions"":54}]"
week3-dynamic-v1:W3D-006:dijkstra:r02,d60264a1ed0cc3674c7cbbb772f1d110adcdfa0448a932b167bb47d75888475e,week3-dynamic-v1,W3D-006,dijkstra,2,"9,6","1,7",True,False,8.414213562,8.414213562,0.000000000,8,2,225,7.389300008,3.694650004,"[{""step"":0,""reason"":""initial_plan"",""duration"":0.005633799999486655,""found"":true,""node_expansions"":171},{""step"":5,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.0017555000085849315,""found"":true,""node_expansions"":54}]"
week3-dynamic-v1:W3D-006:dijkstra:r03,d60264a1ed0cc3674c7cbbb772f1d110adcdfa0448a932b167bb47d75888475e,week3-dynamic-v1,W3D-006,dijkstra,3,"9,6","1,7",True,False,8.414213562,8.414213562,0.000000000,8,2,225,7.623199985,3.811599992,"[{""step"":0,""reason"":""initial_plan"",""duration"":0.005489399976795539,""found"":true,""node_expansions"":171},{""step"":5,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.002133800007868558,""found"":true,""node_expansions"":54}]"
week3-dynamic-v1:W3D-006:dijkstra:r04,d60264a1ed0cc3674c7cbbb772f1d110adcdfa0448a932b167bb47d75888475e,week3-dynamic-v1,W3D-006,dijkstra,4,"9,6","1,7",True,False,8.414213562,8.414213562,0.000000000,8,2,225,9.269800037,4.634900019,"[{""step"":0,""reason"":""initial_plan"",""duration"":0.0068373000249266624,""found"":true,""node_expansions"":171},{""step"":5,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.002432500012218952,""found"":true,""node_expansions"":54}]"
week3-dynamic-v1:W3D-006:dijkstra:r05,d60264a1ed0cc3674c7cbbb772f1d110adcdfa0448a932b167bb47d75888475e,week3-dynamic-v1,W3D-006,dijkstra,5,"9,6","1,7",True,False,8.414213562,8.414213562,0.000000000,8,2,225,6.555000029,3.277500015,"[{""step"":0,""reason"":""initial_plan"",""duration"":0.004798700014362112,""found"":true,""node_expansions"":171},{""step"":5,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.0017563000146765262,""found"":true,""node_expansions"":54}]"
week3-dynamic-v1:W3D-006:dijkstra:r06,d60264a1ed0cc3674c7cbbb772f1d110adcdfa0448a932b167bb47d75888475e,week3-dynamic-v1,W3D-006,dijkstra,6,"9,6","1,7",True,False,8.414213562,8.414213562,0.000000000,8,2,225,7.038100011,3.519050006,"[{""step"":0,""reason"":""initial_plan"",""duration"":0.005575599992880598,""found"":true,""node_expansions"":171},{""step"":5,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.0014625000185333192,""found"":true,""node_expansions"":54}]"
week3-dynamic-v1:W3D-006:dijkstra:r07,d60264a1ed0cc3674c7cbbb772f1d110adcdfa0448a932b167bb47d75888475e,week3-dynamic-v1,W3D-006,dijkstra,7,"9,6","1,7",True,False,8.414213562,8.414213562,0.000000000,8,2,225,8.495400019,4.247700010,"[{""step"":0,""reason"":""initial_plan"",""duration"":0.006194400019012392,""found"":true,""node_expansions"":171},{""step"":5,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.0023010000004433095,""found"":true,""node_expansions"":54}]"
week3-dynamic-v1:W3D-006:dijkstra:r08,d60264a1ed0cc3674c7cbbb772f1d110adcdfa0448a932b167bb47d75888475e,week3-dynamic-v1,W3D-006,dijkstra,8,"9,6","1,7",True,False,8.414213562,8.414213562,0.000000000,8,2,225,7.043299993,3.521649996,"[{""step"":0,""reason"":""initial_plan"",""duration"":0.005481000000145286,""found"":true,""node_expansions"":171},{""step"":5,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.0015622999926563352,""found"":true,""node_expansions"":54}]"
week3-dynamic-v1:W3D-006:dijkstra:r09,d60264a1ed0cc3674c7cbbb772f1d110adcdfa0448a932b167bb47d75888475e,week3-dynamic-v1,W3D-006,dijkstra,9,"9,6","1,7",True,False,8.414213562,8.414213562,0.000000000,8,2,225,7.504800014,3.752400007,"[{""step"":0,""reason"":""initial_plan"",""duration"":0.005726000003051013,""found"":true,""node_expansions"":171},{""step"":5,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.0017788000113796443,""found"":true,""node_expansions"":54}]"
week3-dynamic-v1:W3D-006:dijkstra:r10,d60264a1ed0cc3674c7cbbb772f1d110adcdfa0448a932b167bb47d75888475e,week3-dynamic-v1,W3D-006,dijkstra,10,"9,6","1,7",True,False,8.414213562,8.414213562,0.000000000,8,2,225,7.756599982,3.878299991,"[{""step"":0,""reason"":""initial_plan"",""duration"":0.005876499984879047,""found"":true,""node_expansions"":171},{""step"":5,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.0018800999969244003,""found"":true,""node_expansions"":54}]"
week3-dynamic-v1:W3D-007:dijkstra:r01,d60264a1ed0cc3674c7cbbb772f1d110adcdfa0448a932b167bb47d75888475e,week3-dynamic-v1,W3D-007,dijkstra,1,"3,14","8,11",True,False,6.242640687,6.242640687,0.000000000,5,2,61,1.693399972,0.846699986,"[{""step"":0,""reason"":""initial_plan"",""duration"":0.0014531999768223614,""found"":true,""node_expansions"":53},{""step"":5,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.0002401999954599887,""found"":true,""node_expansions"":8}]"
week3-dynamic-v1:W3D-007:dijkstra:r02,d60264a1ed0cc3674c7cbbb772f1d110adcdfa0448a932b167bb47d75888475e,week3-dynamic-v1,W3D-007,dijkstra,2,"3,14","8,11",True,False,6.242640687,6.242640687,0.000000000,5,2,61,1.747099974,0.873549987,"[{""step"":0,""reason"":""initial_plan"",""duration"":0.0015226999821607023,""found"":true,""node_expansions"":53},{""step"":5,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.0002243999915663153,""found"":true,""node_expansions"":8}]"
week3-dynamic-v1:W3D-007:dijkstra:r03,d60264a1ed0cc3674c7cbbb772f1d110adcdfa0448a932b167bb47d75888475e,week3-dynamic-v1,W3D-007,dijkstra,3,"3,14","8,11",True,False,6.242640687,6.242640687,0.000000000,5,2,61,1.648900012,0.824450006,"[{""step"":0,""reason"":""initial_plan"",""duration"":0.001424699992639944,""found"":true,""node_expansions"":53},{""step"":5,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.00022420001914724708,""found"":true,""node_expansions"":8}]"
week3-dynamic-v1:W3D-007:dijkstra:r04,d60264a1ed0cc3674c7cbbb772f1d110adcdfa0448a932b167bb47d75888475e,week3-dynamic-v1,W3D-007,dijkstra,4,"3,14","8,11",True,False,6.242640687,6.242640687,0.000000000,5,2,61,1.901100011,0.950550006,"[{""step"":0,""reason"":""initial_plan"",""duration"":0.0016632000042591244,""found"":true,""node_expansions"":53},{""step"":5,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.00023790000705048442,""found"":true,""node_expansions"":8}]"
week3-dynamic-v1:W3D-007:dijkstra:r05,d60264a1ed0cc3674c7cbbb772f1d110adcdfa0448a932b167bb47d75888475e,week3-dynamic-v1,W3D-007,dijkstra,5,"3,14","8,11",True,False,6.242640687,6.242640687,0.000000000,5,2,61,1.874500012,0.937250006,"[{""step"":0,""reason"":""initial_plan"",""duration"":0.0015849000192247331,""found"":true,""node_expansions"":53},{""step"":5,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.00028959999326616526,""found"":true,""node_expansions"":8}]"
week3-dynamic-v1:W3D-007:dijkstra:r06,d60264a1ed0cc3674c7cbbb772f1d110adcdfa0448a932b167bb47d75888475e,week3-dynamic-v1,W3D-007,dijkstra,6,"3,14","8,11",True,False,6.242640687,6.242640687,0.000000000,5,2,61,1.920400013,0.960200006,"[{""step"":0,""reason"":""initial_plan"",""duration"":0.0016654999926686287,""found"":true,""node_expansions"":53},{""step"":5,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.0002549000200815499,""found"":true,""node_expansions"":8}]"
week3-dynamic-v1:W3D-007:dijkstra:r07,d60264a1ed0cc3674c7cbbb772f1d110adcdfa0448a932b167bb47d75888475e,week3-dynamic-v1,W3D-007,dijkstra,7,"3,14","8,11",True,False,6.242640687,6.242640687,0.000000000,5,2,61,2.057600010,1.028800005,"[{""step"":0,""reason"":""initial_plan"",""duration"":0.0017971000052057207,""found"":true,""node_expansions"":53},{""step"":5,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.00026050000451505184,""found"":true,""node_expansions"":8}]"
week3-dynamic-v1:W3D-007:dijkstra:r08,d60264a1ed0cc3674c7cbbb772f1d110adcdfa0448a932b167bb47d75888475e,week3-dynamic-v1,W3D-007,dijkstra,8,"3,14","8,11",True,False,6.242640687,6.242640687,0.000000000,5,2,61,2.030400006,1.015200003,"[{""step"":0,""reason"":""initial_plan"",""duration"":0.001791399990906939,""found"":true,""node_expansions"":53},{""step"":5,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.00023900001542642713,""found"":true,""node_expansions"":8}]"
week3-dynamic-v1:W3D-007:dijkstra:r09,d60264a1ed0cc3674c7cbbb772f1d110adcdfa0448a932b167bb47d75888475e,week3-dynamic-v1,W3D-007,dijkstra,9,"3,14","8,11",True,False,6.242640687,6.242640687,0.000000000,5,2,61,3.256100026,1.628050013,"[{""step"":0,""reason"":""initial_plan"",""duration"":0.0028998000198043883,""found"":true,""node_expansions"":53},{""step"":5,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.0003563000063877553,""found"":true,""node_expansions"":8}]"
week3-dynamic-v1:W3D-007:dijkstra:r10,d60264a1ed0cc3674c7cbbb772f1d110adcdfa0448a932b167bb47d75888475e,week3-dynamic-v1,W3D-007,dijkstra,10,"3,14","8,11",True,False,6.242640687,6.242640687,0.000000000,5,2,61,2.179799980,1.089899990,"[{""step"":0,""reason"":""initial_plan"",""duration"":0.0019401999888941646,""found"":true,""node_expansions"":53},{""step"":5,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.0002395999908912927,""found"":true,""node_expansions"":8}]"
week3-dynamic-v1:W3D-008:dijkstra:r01,d60264a1ed0cc3674c7cbbb772f1d110adcdfa0448a932b167bb47d75888475e,week3-dynamic-v1,W3D-008,dijkstra,1,"10,6","0,6",True,False,10.000000000,10.000000000,0.000000000,10,3,292,9.626199986,3.604700003,"[{""step"":0,""reason"":""initial_plan"",""duration"":0.005958499998087063,""found"":true,""node_expansions"":190},{""step"":5,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.0036047000030521303,""found"":true,""node_expansions"":100},{""step"":10,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":6.299998494796455e-05,""found"":true,""node_expansions"":2}]"
week3-dynamic-v1:W3D-008:dijkstra:r02,d60264a1ed0cc3674c7cbbb772f1d110adcdfa0448a932b167bb47d75888475e,week3-dynamic-v1,W3D-008,dijkstra,2,"10,6","0,6",True,False,10.000000000,10.000000000,0.000000000,10,3,292,11.215100007,3.529999987,"[{""step"":0,""reason"":""initial_plan"",""duration"":0.007635600020876154,""found"":true,""node_expansions"":190},{""step"":5,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.0035299999872222543,""found"":true,""node_expansions"":100},{""step"":10,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":4.949999856762588e-05,""found"":true,""node_expansions"":2}]"
week3-dynamic-v1:W3D-008:dijkstra:r03,d60264a1ed0cc3674c7cbbb772f1d110adcdfa0448a932b167bb47d75888475e,week3-dynamic-v1,W3D-008,dijkstra,3,"10,6","0,6",True,False,10.000000000,10.000000000,0.000000000,10,3,292,9.936299990,3.593700007,"[{""step"":0,""reason"":""initial_plan"",""duration"":0.0062837000004947186,""found"":true,""node_expansions"":190},{""step"":5,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.0035937000066041946,""found"":true,""node_expansions"":100},{""step"":10,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":5.889998283237219e-05,""found"":true,""node_expansions"":2}]"
week3-dynamic-v1:W3D-008:dijkstra:r04,d60264a1ed0cc3674c7cbbb772f1d110adcdfa0448a932b167bb47d75888475e,week3-dynamic-v1,W3D-008,dijkstra,4,"10,6","0,6",True,False,10.000000000,10.000000000,0.000000000,10,3,292,9.303400002,3.280800011,"[{""step"":0,""reason"":""initial_plan"",""duration"":0.005974100000457838,""found"":true,""node_expansions"":190},{""step"":5,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.0032808000105433166,""found"":true,""node_expansions"":100},{""step"":10,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":4.849999095313251e-05,""found"":true,""node_expansions"":2}]"
week3-dynamic-v1:W3D-008:dijkstra:r05,d60264a1ed0cc3674c7cbbb772f1d110adcdfa0448a932b167bb47d75888475e,week3-dynamic-v1,W3D-008,dijkstra,5,"10,6","0,6",True,False,10.000000000,10.000000000,0.000000000,10,3,292,9.714199987,3.398399975,"[{""step"":0,""reason"":""initial_plan"",""duration"":0.0062584000115748495,""found"":true,""node_expansions"":190},{""step"":5,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":0.0033983999746851623,""found"":true,""node_expansions"":100},{""step"":10,""reason"":""dynamic_change:[(4, 4), (8, 8), (12, 11)]"",""duration"":5.740000051446259e-05,""found"":true,""node_expansions"":2}]"
