run_id,scenario_id,split,grid_size,planner,repetition,event_index,change_step,change_reason,planning_time_ms,reaction_time_ms,node_expansions,pre_change_optimal_cost,post_change_optimal_cost,optimal_cost_delta,extra_optimal_cost,recovery_steps,post_change_success
REAL-STOCH-010:dstar_lite:r04,REAL-STOCH-010,stochastic_obstacles_p05,15,dstar_lite,4,1,3,"dynamic_change:[(8, 10)]",0.10444400049891556,0.10444400049891556,0,5.82842712474619,5.82842712474619,0.0,0.0,0,True
REAL-STOCH-010:dstar_lite:r04,REAL-STOCH-010,stochastic_obstacles_p05,15,dstar_lite,4,2,4,"dynamic_change:[(8, 10)]",0.08324700047523947,0.08324700047523947,0,4.414213562373095,4.414213562373095,0.0,0.0,0,True
REAL-STOCH-010:dstar_lite:r04,REAL-STOCH-010,stochastic_obstacles_p05,15,dstar_lite,4,3,7,"dynamic_change:[(8, 10)]",0.08069300019997172,0.08069300019997172,0,1.0,1.0,0.0,0.0,0,True
REAL-STOCH-010:dstar_lite:r05,REAL-STOCH-010,stochastic_obstacles_p05,15,dstar_lite,5,1,3,"dynamic_change:[(8, 10)]",0.08812499982013833,0.08812499982013833,0,5.82842712474619,5.82842712474619,0.0,0.0,0,True
REAL-STOCH-010:dstar_lite:r05,REAL-STOCH-010,stochastic_obstacles_p05,15,dstar_lite,5,2,4,"dynamic_change:[(8, 10)]",0.08369199986191234,0.08369199986191234,0,4.414213562373095,4.414213562373095,0.0,0.0,0,True
REAL-STOCH-010:dstar_lite:r05,REAL-STOCH-010,stochastic_obstacles_p05,15,dstar_lite,5,3,7,"dynamic_change:[(8, 10)]",0.08911500026442809,0.08911500026442809,0,1.0,1.0,0.0,0.0,0,True
REAL-STOCH-010:dstar_lite:r06,REAL-STOCH-010,stochastic_obstacles_p05,15,dstar_lite,6,1,3,"dynamic_change:[(8, 10)]",0.08907699975679861,0.08907699975679861,0,5.82842712474619,5.82842712474619,0.0,0.0,0,True
REAL-STOCH-010:dstar_lite:r06,REAL-STOCH-010,stochastic_obstacles_p05,15,dstar_lite,6,2,4,"dynamic_change:[(8, 10)]",0.08127100045385305,0.08127100045385305,0,4.414213562373095,4.414213562373095,0.0,0.0,0,True
REAL-STOCH-010:dstar_lite:r06,REAL-STOCH-010,stochastic_obstacles_p05,15,dstar_lite,6,3,7,"dynamic_change:[(8, 10)]",0.07874699986132327,0.07874699986132327,0,1.0,1.0,0.0,0.0,0,True
REAL-STOCH-010:dstar_lite:r07,REAL-STOCH-010,stochastic_obstacles_p05,15,dstar_lite,7,1,3,"dynamic_change:[(8, 10)]",0.08417400022153743,0.08417400022153743,0,5.82842712474619,5.82842712474619,0.0,0.0,0,True
REAL-STOCH-010:dstar_lite:r07,REAL-STOCH-010,stochastic_obstacles_p05,15,dstar_lite,7,2,4,"dynamic_change:[(8, 10)]",0.08007700034795562,0.08007700034795562,0,4.414213562373095,4.414213562373095,0.0,0.0,0,True
REAL-STOCH-010:dstar_lite:r07,REAL-STOCH-010,stochastic_obstacles_p05,15,dstar_lite,7,3,7,"dynamic_change:[(8, 10)]",0.07869500041124411,0.07869500041124411,0,1.0,1.0,0.0,0.0,0,True
REAL-STOCH-010:dstar_lite:r08,REAL-STOCH-010,stochastic_obstacles_p05,15,dstar_lite,8,1,3,"dynamic_change:[(8, 10)]",0.08330600030603819,0.08330600030603819,0,5.82842712474619,5.82842712474619,0.0,0.0,0,True
REAL-STOCH-010:dstar_lite:r08,REAL-STOCH-010,stochastic_obstacles_p05,15,dstar_lite,8,2,4,"dynamic_change:[(8, 10)]",0.07912500041129533,0.07912500041129533,0,4.414213562373095,4.414213562373095,0.0,0.0,0,True
REAL-STOCH-010:dstar_lite:r08,REAL-STOCH-010,stochastic_obstacles_p05,15,dstar_lite,8,3,7,"dynamic_change:[(8, 10)]",0.11650600026769098,0.11650600026769098,0,1.0,1.0,0.0,0.0,0,True
REAL-STOCH-010:dstar_lite:r09,REAL-STOCH-010,stochastic_obstacles_p05,15,dstar_lite,9,1,3,"dynamic_change:[(8, 10)]",0.08733499998925254,0.08733499998925254,0,5.82842712474619,5.82842712474619,0.0,0.0,0,True
REAL-STOCH-010:dstar_lite:r09,REAL-STOCH-010,stochastic_obstacles_p05,15,dstar_lite,9,2,4,"dynamic_change:[(8, 10)]",0.07954400007292861,0.07954400007292861,0,4.414213562373095,4.414213562373095,0.0,0.0,0,True
REAL-STOCH-010:dstar_lite:r09,REAL-STOCH-010,stochastic_obstacles_p05,15,dstar_lite,9,3,7,"dynamic_change:[(8, 10)]",0.0784800004112185,0.0784800004112185,0,1.0,1.0,0.0,0.0,0,True
REAL-STOCH-010:dstar_lite:r10,REAL-STOCH-010,stochastic_obstacles_p05,15,dstar_lite,10,1,3,"dynamic_change:[(8, 10)]",0.09212899931299035,0.09212899931299035,0,5.82842712474619,5.82842712474619,0.0,0.0,0,True
REAL-STOCH-010:dstar_lite:r10,REAL-STOCH-010,stochastic_obstacles_p05,15,dstar_lite,10,2,4,"dynamic_change:[(8, 10)]",0.07988300058059394,0.07988300058059394,0,4.414213562373095,4.414213562373095,0.0,0.0,0,True
REAL-STOCH-010:dstar_lite:r10,REAL-STOCH-010,stochastic_obstacles_p05,15,dstar_lite,10,3,7,"dynamic_change:[(8, 10)]",0.07834400003048358,0.07834400003048358,0,1.0,1.0,0.0,0.0,0,True
REAL-STOCH-011:astar:r01,REAL-STOCH-011,stochastic_obstacles_p20,15,astar,1,1,1,"dynamic_change:[(8, 6)]",0.0431119997301721,0.0431119997301721,4,4.242640687119286,4.242640687119286,0.0,0.0,0,True
REAL-STOCH-011:astar:r02,REAL-STOCH-011,stochastic_obstacles_p20,15,astar,2,1,1,"dynamic_change:[(8, 6)]",0.0417949995608069,0.0417949995608069,4,4.242640687119286,4.242640687119286,0.0,0.0,0,True
REAL-STOCH-011:astar:r03,REAL-STOCH-011,stochastic_obstacles_p20,15,astar,3,1,1,"dynamic_change:[(8, 6)]",0.04168499981460627,0.04168499981460627,4,4.242640687119286,4.242640687119286,0.0,0.0,0,True
REAL-STOCH-011:astar:r04,REAL-STOCH-011,stochastic_obstacles_p20,15,astar,4,1,1,"dynamic_change:[(8, 6)]",0.04182199973001843,0.04182199973001843,4,4.242640687119286,4.242640687119286,0.0,0.0,0,True
REAL-STOCH-011:astar:r05,REAL-STOCH-011,stochastic_obstacles_p20,15,astar,5,1,1,"dynamic_change:[(8, 6)]",0.04127100055484334,0.04127100055484334,4,4.242640687119286,4.242640687119286,0.0,0.0,0,True
REAL-STOCH-011:astar:r06,REAL-STOCH-011,stochastic_obstacles_p20,15,astar,6,1,1,"dynamic_change:[(8, 6)]",0.04145399998378707,0.04145399998378707,4,4.242640687119286,4.242640687119286,0.0,0.0,0,True
REAL-STOCH-011:astar:r07,REAL-STOCH-011,stochastic_obstacles_p20,15,astar,7,1,1,"dynamic_change:[(8, 6)]",0.04122300015296787,0.04122300015296787,4,4.242640687119286,4.242640687119286,0.0,0.0,0,True
REAL-STOCH-011:astar:r08,REAL-STOCH-011,stochastic_obstacles_p20,15,astar,8,1,1,"dynamic_change:[(8, 6)]",0.04150200038566254,0.04150200038566254,4,4.242640687119286,4.242640687119286,0.0,0.0,0,True
REAL-STOCH-011:astar:r09,REAL-STOCH-011,stochastic_obstacles_p20,15,astar,9,1,1,"dynamic_change:[(8, 6)]",0.040576999708719086,0.040576999708719086,4,4.242640687119286,4.242640687119286,0.0,0.0,0,True
REAL-STOCH-011:astar:r10,REAL-STOCH-011,stochastic_obstacles_p20,15,astar,10,1,1,"dynamic_change:[(8, 6)]",0.04139400061831111,0.04139400061831111,4,4.242640687119286,4.242640687119286,0.0,0.0,0,True
REAL-STOCH-011:dijkstra:r01,REAL-STOCH-011,stochastic_obstacles_p20,15,dijkstra,1,1,1,"dynamic_change:[(8, 6)]",0.3609590003179619,0.3609590003179619,52,4.242640687119286,4.242640687119286,0.0,0.0,0,True
REAL-STOCH-011:dijkstra:r02,REAL-STOCH-011,stochastic_obstacles_p20,15,dijkstra,2,1,1,"dynamic_change:[(8, 6)]",0.3720659997270559,0.3720659997270559,52,4.242640687119286,4.242640687119286,0.0,0.0,0,True
REAL-STOCH-011:dijkstra:r03,REAL-STOCH-011,stochastic_obstacles_p20,15,dijkstra,3,1,1,"dynamic_change:[(8, 6)]",0.356674000613566,0.356674000613566,52,4.242640687119286,4.242640687119286,0.0,0.0,0,True
REAL-STOCH-011:dijkstra:r04,REAL-STOCH-011,stochastic_obstacles_p20,15,dijkstra,4,1,1,"dynamic_change:[(8, 6)]",0.36512799943011487,0.36512799943011487,52,4.242640687119286,4.242640687119286,0.0,0.0,0,True
REAL-STOCH-011:dijkstra:r05,REAL-STOCH-011,stochastic_obstacles_p20,15,dijkstra,5,1,1,"dynamic_change:[(8, 6)]",0.3515469998092158,0.3515469998092158,52,4.242640687119286,4.242640687119286,0.0,0.0,0,True
REAL-STOCH-011:dijkstra:r06,REAL-STOCH-011,stochastic_obstacles_p20,15,dijkstra,6,1,1,"dynamic_change:[(8, 6)]",0.3510430005917442,0.3510430005917442,52,4.242640687119286,4.242640687119286,0.0,0.0,0,True
REAL-STOCH-011:dijkstra:r07,REAL-STOCH-011,stochastic_obstacles_p20,15,dijkstra,7,1,1,"dynamic_change:[(8, 6)]",0.3553530004865024,0.3553530004865024,52,4.242640687119286,4.242640687119286,0.0,0.0,0,True
REAL-STOCH-011:dijkstra:r08,REAL-STOCH-011,stochastic_obstacles_p20,15,dijkstra,8,1,1,"dynamic_change:[(8, 6)]",0.36507100048766006,0.36507100048766006,52,4.242640687119286,4.242640687119286,0.0,0.0,0,True
REAL-STOCH-011:dijkstra:r09,REAL-STOCH-011,stochastic_obstacles_p20,15,dijkstra,9,1,1,"dynamic_change:[(8, 6)]",0.3590039996197447,0.3590039996197447,52,4.242640687119286,4.242640687119286,0.0,0.0,0,True
REAL-STOCH-011:dijkstra:r10,REAL-STOCH-011,stochastic_obstacles_p20,15,dijkstra,10,1,1,"dynamic_change:[(8, 6)]",0.36394400012795813,0.36394400012795813,52,4.242640687119286,4.242640687119286,0.0,0.0,0,True
REAL-STOCH-011:dstar_lite:r01,REAL-STOCH-011,stochastic_obstacles_p20,15,dstar_lite,1,1,1,"dynamic_change:[(8, 6)]",0.07330599964916473,0.07330599964916473,0,3.82842712474619,3.82842712474619,0.0,0.0,0,True
REAL-STOCH-011:dstar_lite:r02,REAL-STOCH-011,stochastic_obstacles_p20,15,dstar_lite,2,1,1,"dynamic_change:[(8, 6)]",0.08160899960785173,0.08160899960785173,0,3.82842712474619,3.82842712474619,0.0,0.0,0,True
REAL-STOCH-011:dstar_lite:r03,REAL-STOCH-011,stochastic_obstacles_p20,15,dstar_lite,3,1,1,"dynamic_change:[(8, 6)]",0.07363999975495972,0.07363999975495972,0,3.82842712474619,3.82842712474619,0.0,0.0,0,True
REAL-STOCH-011:dstar_lite:r04,REAL-STOCH-011,stochastic_obstacles_p20,15,dstar_lite,4,1,1,"dynamic_change:[(8, 6)]",0.07347900009335717,0.07347900009335717,0,3.82842712474619,3.82842712474619,0.0,0.0,0,True
REAL-STOCH-011:dstar_lite:r05,REAL-STOCH-011,stochastic_obstacles_p20,15,dstar_lite,5,1,1,"dynamic_change:[(8, 6)]",0.0758420001147897,0.0758420001147897,0,3.82842712474619,3.82842712474619,0.0,0.0,0,True
REAL-STOCH-011:dstar_lite:r06,REAL-STOCH-011,stochastic_obstacles_p20,15,dstar_lite,6,1,1,"dynamic_change:[(8, 6)]",0.07182499939517584,0.07182499939517584,0,3.82842712474619,3.82842712474619,0.0,0.0,0,True
REAL-STOCH-011:dstar_lite:r07,REAL-STOCH-011,stochastic_obstacles_p20,15,dstar_lite,7,1,1,"dynamic_change:[(8, 6)]",0.07851500049582683,0.07851500049582683,0,3.82842712474619,3.82842712474619,0.0,0.0,0,True
REAL-STOCH-011:dstar_lite:r08,REAL-STOCH-011,stochastic_obstacles_p20,15,dstar_lite,8,1,1,"dynamic_change:[(8, 6)]",0.07252500017784769,0.07252500017784769,0,3.82842712474619,3.82842712474619,0.0,0.0,0,True
REAL-STOCH-011:dstar_lite:r09,REAL-STOCH-011,stochastic_obstacles_p20,15,dstar_lite,9,1,1,"dynamic_change:[(8, 6)]",0.09585499992681434,0.09585499992681434,0,3.82842712474619,3.82842712474619,0.0,0.0,0,True
REAL-STOCH-011:dstar_lite:r10,REAL-STOCH-011,stochastic_obstacles_p20,15,dstar_lite,10,1,1,"dynamic_change:[(8, 6)]",0.07284700041054748,0.07284700041054748,0,3.82842712474619,3.82842712474619,0.0,0.0,0,True
REAL-STOCH-012:astar:r01,REAL-STOCH-012,stochastic_obstacles_p20,15,astar,1,1,2,"dynamic_change:[(12, 1)]",0.08070900003076531,0.08070900003076531,8,4.414213562373095,4.414213562373095,0.0,0.0,0,True
REAL-STOCH-012:astar:r01,REAL-STOCH-012,stochastic_obstacles_p20,15,astar,1,2,3,"dynamic_change:[(12, 1)]",0.054272999477689154,0.054272999477689154,6,3.414213562373095,3.414213562373095,0.0,0.0,0,True
REAL-STOCH-012:astar:r01,REAL-STOCH-012,stochastic_obstacles_p20,15,astar,1,3,4,"dynamic_change:[(7, 14)]",0.037292999877536204,0.037292999877536204,4,2.414213562373095,2.414213562373095,0.0,0.0,0,True
REAL-STOCH-012:astar:r01,REAL-STOCH-012,stochastic_obstacles_p20,15,astar,1,4,5,"dynamic_change:[(14, 7)]",0.021580999600701034,0.021580999600701034,2,1.4142135623730951,1.4142135623730951,0.0,0.0,0,True
REAL-STOCH-012:astar:r02,REAL-STOCH-012,stochastic_obstacles_p20,15,astar,2,1,2,"dynamic_change:[(12, 1)]",0.07146299958549207,0.07146299958549207,8,4.414213562373095,4.414213562373095,0.0,0.0,0,True
REAL-STOCH-012:astar:r02,REAL-STOCH-012,stochastic_obstacles_p20,15,astar,2,2,3,"dynamic_change:[(12, 1)]",0.0532750000274973,0.0532750000274973,6,3.414213562373095,3.414213562373095,0.0,0.0,0,True
REAL-STOCH-012:astar:r02,REAL-STOCH-012,stochastic_obstacles_p20,15,astar,2,3,4,"dynamic_change:[(7, 14)]",0.03681999987747986,0.03681999987747986,4,2.414213562373095,2.414213562373095,0.0,0.0,0,True
REAL-STOCH-012:astar:r02,REAL-STOCH-012,stochastic_obstacles_p20,15,astar,2,4,5,"dynamic_change:[(14, 7)]",0.01755399989633588,0.01755399989633588,2,1.4142135623730951,1.4142135623730951,0.0,0.0,0,True
REAL-STOCH-012:astar:r03,REAL-STOCH-012,stochastic_obstacles_p20,15,astar,3,1,2,"dynamic_change:[(12, 1)]",0.07614500009367475,0.07614500009367475,8,4.414213562373095,4.414213562373095,0.0,0.0,0,True
REAL-STOCH-012:astar:r03,REAL-STOCH-012,stochastic_obstacles_p20,15,astar,3,2,3,"dynamic_change:[(12, 1)]",0.053281999498722143,0.053281999498722143,6,3.414213562373095,3.414213562373095,0.0,0.0,0,True
REAL-STOCH-012:astar:r03,REAL-STOCH-012,stochastic_obstacles_p20,15,astar,3,3,4,"dynamic_change:[(7, 14)]",0.03653899966593599,0.03653899966593599,4,2.414213562373095,2.414213562373095,0.0,0.0,0,True
REAL-STOCH-012:astar:r03,REAL-STOCH-012,stochastic_obstacles_p20,15,astar,3,4,5,"dynamic_change:[(14, 7)]",0.01755399989633588,0.01755399989633588,2,1.4142135623730951,1.4142135623730951,0.0,0.0,0,True
REAL-STOCH-012:astar:r04,REAL-STOCH-012,stochastic_obstacles_p20,15,astar,4,1,2,"dynamic_change:[(12, 1)]",0.0711940001565381,0.0711940001565381,8,4.414213562373095,4.414213562373095,0.0,0.0,0,True
REAL-STOCH-012:astar:r04,REAL-STOCH-012,stochastic_obstacles_p20,15,astar,4,2,3,"dynamic_change:[(12, 1)]",0.05361100011214148,0.05361100011214148,6,3.414213562373095,3.414213562373095,0.0,0.0,0,True
REAL-STOCH-012:astar:r04,REAL-STOCH-012,stochastic_obstacles_p20,15,astar,4,3,4,"dynamic_change:[(7, 14)]",0.04523899951891508,0.04523899951891508,4,2.414213562373095,2.414213562373095,0.0,0.0,0,True
REAL-STOCH-012:astar:r04,REAL-STOCH-012,stochastic_obstacles_p20,15,astar,4,4,5,"dynamic_change:[(14, 7)]",0.017825999748311006,0.017825999748311006,2,1.4142135623730951,1.4142135623730951,0.0,0.0,0,True
REAL-STOCH-012:astar:r05,REAL-STOCH-012,stochastic_obstacles_p20,15,astar,5,1,2,"dynamic_change:[(12, 1)]",0.06976799977564951,0.06976799977564951,8,4.414213562373095,4.414213562373095,0.0,0.0,0,True
REAL-STOCH-012:astar:r05,REAL-STOCH-012,stochastic_obstacles_p20,15,astar,5,2,3,"dynamic_change:[(12, 1)]",0.053138999646762386,0.053138999646762386,6,3.414213562373095,3.414213562373095,0.0,0.0,0,True
REAL-STOCH-012:astar:r05,REAL-STOCH-012,stochastic_obstacles_p20,15,astar,5,3,4,"dynamic_change:[(7, 14)]",0.03603099958127132,0.03603099958127132,4,2.414213562373095,2.414213562373095,0.0,0.0,0,True
REAL-STOCH-012:astar:r05,REAL-STOCH-012,stochastic_obstacles_p20,15,astar,5,4,5,"dynamic_change:[(14, 7)]",0.01731200063659344,0.01731200063659344,2,1.4142135623730951,1.4142135623730951,0.0,0.0,0,True
REAL-STOCH-012:astar:r06,REAL-STOCH-012,stochastic_obstacles_p20,15,astar,6,1,2,"dynamic_change:[(12, 1)]",0.07888199979788624,0.07888199979788624,8,4.414213562373095,4.414213562373095,0.0,0.0,0,True
REAL-STOCH-012:astar:r06,REAL-STOCH-012,stochastic_obstacles_p20,15,astar,6,2,3,"dynamic_change:[(12, 1)]",0.05329400028131204,0.05329400028131204,6,3.414213562373095,3.414213562373095,0.0,0.0,0,True
REAL-STOCH-012:astar:r06,REAL-STOCH-012,stochastic_obstacles_p20,15,astar,6,3,4,"dynamic_change:[(7, 14)]",0.036051999813935254,0.036051999813935254,4,2.414213562373095,2.414213562373095,0.0,0.0,0,True
REAL-STOCH-012:astar:r06,REAL-STOCH-012,stochastic_obstacles_p20,15,astar,6,4,5,"dynamic_change:[(14, 7)]",0.023191000764199998,0.023191000764199998,2,1.4142135623730951,1.4142135623730951,0.0,0.0,0,True
REAL-STOCH-012:astar:r07,REAL-STOCH-012,stochastic_obstacles_p20,15,astar,7,1,2,"dynamic_change:[(12, 1)]",0.0735929997972562,0.0735929997972562,8,4.414213562373095,4.414213562373095,0.0,0.0,0,True
REAL-STOCH-012:astar:r07,REAL-STOCH-012,stochastic_obstacles_p20,15,astar,7,2,3,"dynamic_change:[(12, 1)]",0.057436000133748166,0.057436000133748166,6,3.414213562373095,3.414213562373095,0.0,0.0,0,True
REAL-STOCH-012:astar:r07,REAL-STOCH-012,stochastic_obstacles_p20,15,astar,7,3,4,"dynamic_change:[(7, 14)]",0.03662000017357059,0.03662000017357059,4,2.414213562373095,2.414213562373095,0.0,0.0,0,True
REAL-STOCH-012:astar:r07,REAL-STOCH-012,stochastic_obstacles_p20,15,astar,7,4,5,"dynamic_change:[(14, 7)]",0.01759100086928811,0.01759100086928811,2,1.4142135623730951,1.4142135623730951,0.0,0.0,0,True
REAL-STOCH-012:astar:r08,REAL-STOCH-012,stochastic_obstacles_p20,15,astar,8,1,2,"dynamic_change:[(12, 1)]",0.07585300045320764,0.07585300045320764,8,4.414213562373095,4.414213562373095,0.0,0.0,0,True
REAL-STOCH-012:astar:r08,REAL-STOCH-012,stochastic_obstacles_p20,15,astar,8,2,3,"dynamic_change:[(12, 1)]",0.05326199971023016,0.05326199971023016,6,3.414213562373095,3.414213562373095,0.0,0.0,0,True
REAL-STOCH-012:astar:r08,REAL-STOCH-012,stochastic_obstacles_p20,15,astar,8,3,4,"dynamic_change:[(7, 14)]",0.03608699989854358,0.03608699989854358,4,2.414213562373095,2.414213562373095,0.0,0.0,0,True
REAL-STOCH-012:astar:r08,REAL-STOCH-012,stochastic_obstacles_p20,15,astar,8,4,5,"dynamic_change:[(14, 7)]",0.01755700031935703,0.01755700031935703,2,1.4142135623730951,1.4142135623730951,0.0,0.0,0,True
REAL-STOCH-012:astar:r09,REAL-STOCH-012,stochastic_obstacles_p20,15,astar,9,1,2,"dynamic_change:[(12, 1)]",0.06956399920454714,0.06956399920454714,8,4.414213562373095,4.414213562373095,0.0,0.0,0,True
REAL-STOCH-012:astar:r09,REAL-STOCH-012,stochastic_obstacles_p20,15,astar,9,2,3,"dynamic_change:[(12, 1)]",0.05296200015436625,0.05296200015436625,6,3.414213562373095,3.414213562373095,0.0,0.0,0,True
REAL-STOCH-012:astar:r09,REAL-STOCH-012,stochastic_obstacles_p20,15,astar,9,3,4,"dynamic_change:[(7, 14)]",0.044376999539963435,0.044376999539963435,4,2.414213562373095,2.414213562373095,0.0,0.0,0,True
REAL-STOCH-012:astar:r09,REAL-STOCH-012,stochastic_obstacles_p20,15,astar,9,4,5,"dynamic_change:[(14, 7)]",0.017659999684838112,0.017659999684838112,2,1.4142135623730951,1.4142135623730951,0.0,0.0,0,True
REAL-STOCH-012:astar:r10,REAL-STOCH-012,stochastic_obstacles_p20,15,astar,10,1,2,"dynamic_change:[(12, 1)]",0.06984399988141377,0.06984399988141377,8,4.414213562373095,4.414213562373095,0.0,0.0,0,True
REAL-STOCH-012:astar:r10,REAL-STOCH-012,stochastic_obstacles_p20,15,astar,10,2,3,"dynamic_change:[(12, 1)]",0.05277899981592782,0.05277899981592782,6,3.414213562373095,3.414213562373095,0.0,0.0,0,True
REAL-STOCH-012:astar:r10,REAL-STOCH-012,stochastic_obstacles_p20,15,astar,10,3,4,"dynamic_change:[(7, 14)]",0.03624900000431808,0.03624900000431808,4,2.414213562373095,2.414213562373095,0.0,0.0,0,True
REAL-STOCH-012:astar:r10,REAL-STOCH-012,stochastic_obstacles_p20,15,astar,10,4,5,"dynamic_change:[(14, 7)]",0.01759000042511616,0.01759000042511616,2,1.4142135623730951,1.4142135623730951,0.0,0.0,0,True
REAL-STOCH-012:dijkstra:r01,REAL-STOCH-012,stochastic_obstacles_p20,15,dijkstra,1,1,2,"dynamic_change:[(12, 1)]",0.2840039996954147,0.2840039996954147,43,4.414213562373095,4.414213562373095,0.0,0.0,0,True
REAL-STOCH-012:dijkstra:r01,REAL-STOCH-012,stochastic_obstacles_p20,15,dijkstra,1,2,3,"dynamic_change:[(12, 1)]",0.1905110002553556,0.1905110002553556,29,3.414213562373095,3.414213562373095,0.0,0.0,0,True
REAL-STOCH-012:dijkstra:r01,REAL-STOCH-012,stochastic_obstacles_p20,15,dijkstra,1,3,4,"dynamic_change:[(7, 14)]",0.12523599980340805,0.12523599980340805,18,2.414213562373095,2.414213562373095,0.0,0.0,0,True
REAL-STOCH-012:dijkstra:r01,REAL-STOCH-012,stochastic_obstacles_p20,15,dijkstra,1,4,5,"dynamic_change:[(14, 7)]",0.056351999774051365,0.056351999774051365,9,1.4142135623730951,1.4142135623730951,0.0,0.0,0,True
REAL-STOCH-012:dijkstra:r02,REAL-STOCH-012,stochastic_obstacles_p20,15,dijkstra,2,1,2,"dynamic_change:[(12, 1)]",0.3066509998461697,0.3066509998461697,43,4.414213562373095,4.414213562373095,0.0,0.0,0,True
REAL-STOCH-012:dijkstra:r02,REAL-STOCH-012,stochastic_obstacles_p20,15,dijkstra,2,2,3,"dynamic_change:[(12, 1)]",0.19440200048848055,0.19440200048848055,29,3.414213562373095,3.414213562373095,0.0,0.0,0,True
REAL-STOCH-012:dijkstra:r02,REAL-STOCH-012,stochastic_obstacles_p20,15,dijkstra,2,3,4,"dynamic_change:[(7, 14)]",0.11690199971781112,0.11690199971781112,18,2.414213562373095,2.414213562373095,0.0,0.0,0,True
REAL-STOCH-012:dijkstra:r02,REAL-STOCH-012,stochastic_obstacles_p20,15,dijkstra,2,4,5,"dynamic_change:[(14, 7)]",0.05633899945678422,0.05633899945678422,9,1.4142135623730951,1.4142135623730951,0.0,0.0,0,True
REAL-STOCH-012:dijkstra:r03,REAL-STOCH-012,stochastic_obstacles_p20,15,dijkstra,3,1,2,"dynamic_change:[(12, 1)]",0.2847840005415492,0.2847840005415492,43,4.414213562373095,4.414213562373095,0.0,0.0,0,True
REAL-STOCH-012:dijkstra:r03,REAL-STOCH-012,stochastic_obstacles_p20,15,dijkstra,3,2,3,"dynamic_change:[(12, 1)]",0.19256399991718354,0.19256399991718354,29,3.414213562373095,3.414213562373095,0.0,0.0,0,True
REAL-STOCH-012:dijkstra:r03,REAL-STOCH-012,stochastic_obstacles_p20,15,dijkstra,3,3,4,"dynamic_change:[(7, 14)]",0.11866799923154758,0.11866799923154758,18,2.414213562373095,2.414213562373095,0.0,0.0,0,True
REAL-STOCH-012:dijkstra:r03,REAL-STOCH-012,stochastic_obstacles_p20,15,dijkstra,3,4,5,"dynamic_change:[(14, 7)]",0.05674899966834346,0.05674899966834346,9,1.4142135623730951,1.4142135623730951,0.0,0.0,0,True
REAL-STOCH-012:dijkstra:r04,REAL-STOCH-012,stochastic_obstacles_p20,15,dijkstra,4,1,2,"dynamic_change:[(12, 1)]",0.2874829997381312,0.2874829997381312,43,4.414213562373095,4.414213562373095,0.0,0.0,0,True
REAL-STOCH-012:dijkstra:r04,REAL-STOCH-012,stochastic_obstacles_p20,15,dijkstra,4,2,3,"dynamic_change:[(12, 1)]",0.20004899943160126,0.20004899943160126,29,3.414213562373095,3.414213562373095,0.0,0.0,0,True
REAL-STOCH-012:dijkstra:r04,REAL-STOCH-012,stochastic_obstacles_p20,15,dijkstra,4,3,4,"dynamic_change:[(7, 14)]",0.11688199992931914,0.11688199992931914,18,2.414213562373095,2.414213562373095,0.0,0.0,0,True
REAL-STOCH-012:dijkstra:r04,REAL-STOCH-012,stochastic_obstacles_p20,15,dijkstra,4,4,5,"dynamic_change:[(14, 7)]",0.05675900047208415,0.05675900047208415,9,1.4142135623730951,1.4142135623730951,0.0,0.0,0,True
REAL-STOCH-012:dijkstra:r05,REAL-STOCH-012,stochastic_obstacles_p20,15,dijkstra,5,1,2,"dynamic_change:[(12, 1)]",0.287480999759282,0.287480999759282,43,4.414213562373095,4.414213562373095,0.0,0.0,0,True
REAL-STOCH-012:dijkstra:r05,REAL-STOCH-012,stochastic_obstacles_p20,15,dijkstra,5,2,3,"dynamic_change:[(12, 1)]",0.19816900021396577,0.19816900021396577,29,3.414213562373095,3.414213562373095,0.0,0.0,0,True
REAL-STOCH-012:dijkstra:r05,REAL-STOCH-012,stochastic_obstacles_p20,15,dijkstra,5,3,4,"dynamic_change:[(7, 14)]",0.11694099976011785,0.11694099976011785,18,2.414213562373095,2.414213562373095,0.0,0.0,0,True
REAL-STOCH-012:dijkstra:r05,REAL-STOCH-012,stochastic_obstacles_p20,15,dijkstra,5,4,5,"dynamic_change:[(14, 7)]",0.06212700009200489,0.06212700009200489,9,1.4142135623730951,1.4142135623730951,0.0,0.0,0,True
REAL-STOCH-012:dijkstra:r06,REAL-STOCH-012,stochastic_obstacles_p20,15,dijkstra,6,1,2,"dynamic_change:[(12, 1)]",0.2896329997383873,0.2896329997383873,43,4.414213562373095,4.414213562373095,0.0,0.0,0,True
REAL-STOCH-012:dijkstra:r06,REAL-STOCH-012,stochastic_obstacles_p20,15,dijkstra,6,2,3,"dynamic_change:[(12, 1)]",0.19344100019225152,0.19344100019225152,29,3.414213562373095,3.414213562373095,0.0,0.0,0,True
REAL-STOCH-012:dijkstra:r06,REAL-STOCH-012,stochastic_obstacles_p20,15,dijkstra,6,3,4,"dynamic_change:[(7, 14)]",0.11667200033116387,0.11667200033116387,18,2.414213562373095,2.414213562373095,0.0,0.0,0,True
REAL-STOCH-012:dijkstra:r06,REAL-STOCH-012,stochastic_obstacles_p20,15,dijkstra,6,4,5,"dynamic_change:[(14, 7)]",0.05605099977401551,0.05605099977401551,9,1.4142135623730951,1.4142135623730951,0.0,0.0,0,True
